id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
380,cytryny;ser żółty,0.022,pomidory,0.296,0.006,0.267,0.902
381,cebula;pomidory,0.047,czekolada gorzka,0.090,0.005,0.102,1.134
382,cebula;czekolada gorzka,0.018,pomidory,0.296,0.005,0.271,0.916
383,pomidory;czekolada gorzka,0.024,cebula,0.220,0.005,0.204,0.929
384,cytryny;ogórki,0.017,ryż,0.170,0.002,0.132,0.780
385,cebula;pomidory,0.047,papryka czerwona,0.181,0.007,0.144,0.797
386,cebula;papryka czerwona,0.030,pomidory,0.296,0.007,0.229,0.772
387,pomidory;papryka czerwona,0.037,cebula,0.220,0.007,0.187,0.852
388,cytryny;herbata,0.008,gruszki,0.223,0.002,0.267,1.196
389,cytryny;gruszki,0.012,herbata,0.136,0.002,0.167,1.225
390,jajka;mąka,0.016,cebula,0.220,0.003,0.159,0.722
391,cebula;olej rzepakowy,0.022,jajka,0.207,0.004,0.176,0.851
392,cebula;jajka,0.035,olej rzepakowy,0.122,0.004,0.110,0.904
393,olej rzepakowy;jajka,0.021,cebula,0.220,0.004,0.181,0.821
394,chleb;czekolada gorzka,0.041,kasza jaglana,0.134,0.005,0.130,0.969
395,cukierki;mleko,0.037,jogurt naturalny,0.427,0.011,0.303,0.711
396,jabłka;gruszki,0.043,makaron pełnoziarnisty,0.168,0.006,0.140,0.833
397,jabłka;makaron pełnoziarnisty,0.035,gruszki,0.223,0.006,0.174,0.780
398,gruszki;makaron pełnoziarnisty,0.032,jabłka,0.253,0.006,0.190,0.751
399,ziemniaki;jogurt naturalny,0.071,papryka czerwona,0.181,0.009,0.132,0.729
400,jogurt naturalny;papryka czerwona,0.053,ziemniaki,0.217,0.009,0.179,0.825
401,kasza jaglana;chleb,0.055,marchew,0.216,0.011,0.194,0.895
402,kasza jaglana;marchew,0.023,chleb,0.637,0.011,0.472,0.741
403,chleb;marchew,0.087,kasza jaglana,0.134,0.011,0.123,0.918
404,płatki owsiane;ciasteczka owsiane,0.010,ziemniaki,0.217,0.002,0.220,1.013
405,ziemniaki;ciasteczka owsiane,0.016,płatki owsiane,0.175,0.002,0.143,0.815
406,marchew;mleko,0.085,gruszki,0.223,0.014,0.164,0.736
407,jabłka;płatki owsiane,0.037,herbata,0.136,0.004,0.118,0.868
408,jabłka;herbata,0.029,płatki owsiane,0.175,0.004,0.150,0.858
409,płatki owsiane;herbata,0.018,jabłka,0.253,0.004,0.236,0.931
410,banany;makaron pełnoziarnisty,0.030,ryż,0.170,0.004,0.126,0.743
411,winogrona;jogurt naturalny,0.056,ser żółty,0.331,0.016,0.291,0.879
412,ser żółty;jogurt naturalny,0.091,winogrona,0.209,0.016,0.179,0.855
413,winogrona;chleb,0.089,makaron pełnoziarnisty,0.168,0.012,0.132,0.782
414,chleb;makaron pełnoziarnisty,0.070,winogrona,0.209,0.012,0.166,0.794
415,ryż;masło,0.015,płatki owsiane,0.175,0.002,0.133,0.760
416,ogórki;jogurt naturalny,0.083,mleko,0.636,0.040,0.483,0.759
417,ogórki;mleko,0.121,jogurt naturalny,0.427,0.040,0.335,0.784
418,jogurt naturalny;mleko,0.167,ogórki,0.294,0.040,0.242,0.823
419,cytryny;jajka,0.013,mleko,0.636,0.007,0.580,0.911
420,cytryny;mleko,0.039,jajka,0.207,0.007,0.191,0.920
421,ser żółty;chleb,0.130,marchew,0.216,0.020,0.156,0.723
422,chleb;marchew,0.087,ser żółty,0.331,0.020,0.234,0.707
423,ogórki;czekolada gorzka,0.019,winogrona,0.209,0.003,0.160,0.765
424,sok pomarańczowy;cukier,0.010,jogurt naturalny,0.427,0.004,0.368,0.863
425,cebula;ziemniaki,0.034,masło,0.131,0.004,0.119,0.903
426,cebula;masło,0.025,ziemniaki,0.217,0.004,0.162,0.746
427,ziemniaki;masło,0.020,cebula,0.220,0.004,0.205,0.932
428,kawa;ryż,0.017,papryka czerwona,0.181,0.003,0.182,1.004
429,kawa;papryka czerwona,0.014,ryż,0.170,0.003,0.211,1.240
430,ryż;papryka czerwona,0.025,kawa,0.121,0.003,0.122,1.016
431,winogrona;ser żółty,0.055,jajka,0.207,0.009,0.161,0.778
432,winogrona;jajka,0.032,ser żółty,0.331,0.009,0.273,0.826
433,ser żółty;jajka,0.047,winogrona,0.209,0.009,0.189,0.905
434,cebula;olej rzepakowy,0.022,marchew,0.216,0.004,0.165,0.762
435,cebula;marchew,0.033,olej rzepakowy,0.122,0.004,0.109,0.889
436,olej rzepakowy;marchew,0.019,cebula,0.220,0.004,0.184,0.837
437,cebula;herbata,0.025,jogurt naturalny,0.427,0.008,0.330,0.773
438,cebula;jogurt naturalny,0.069,herbata,0.136,0.008,0.117,0.862
439,herbata;jogurt naturalny,0.044,cebula,0.220,0.008,0.184,0.836
440,cebula;olej rzepakowy,0.022,masło,0.131,0.004,0.165,1.256
441,cebula;masło,0.025,olej rzepakowy,0.122,0.004,0.141,1.159
442,olej rzepakowy;masło,0.014,cebula,0.220,0.004,0.250,1.136
443,ogórki;marchew,0.041,winogrona,0.209,0.007,0.163,0.777
444,jogurt naturalny;banany,0.074,makaron pełnoziarnisty,0.168,0.009,0.126,0.750
445,banany;makaron pełnoziarnisty,0.030,jogurt naturalny,0.427,0.009,0.311,0.728
446,herbata;pomidory,0.030,banany,0.258,0.006,0.200,0.777
447,herbata;banany,0.026,pomidory,0.296,0.006,0.231,0.779
448,pomidory;banany,0.053,herbata,0.136,0.006,0.116,0.852
449,ser żółty;chleb,0.130,papryka czerwona,0.181,0.019,0.145,0.798
450,chleb;papryka czerwona,0.076,ser żółty,0.331,0.019,0.246,0.743
451,kasza jaglana;sok pomarańczowy,0.019,cytryny,0.084,0.002,0.105,1.257
452,kasza jaglana;cytryny,0.011,sok pomarańczowy,0.176,0.002,0.178,1.012
453,sok pomarańczowy;cytryny,0.014,kasza jaglana,0.134,0.002,0.148,1.108
454,ziemniaki;banany,0.041,papryka czerwona,0.181,0.007,0.173,0.954
455,ziemniaki;papryka czerwona,0.033,banany,0.258,0.007,0.215,0.836
456,banany;papryka czerwona,0.036,ziemniaki,0.217,0.007,0.196,0.904
457,jabłka;olej rzepakowy,0.021,cukier,0.089,0.003,0.119,1.337
458,jabłka;cukier,0.018,olej rzepakowy,0.122,0.003,0.139,1.138
459,olej rzepakowy;cukier,0.010,jabłka,0.253,0.003,0.244,0.962
460,jabłka;cukier,0.018,ziemniaki,0.217,0.003,0.153,0.705
461,olej rzepakowy;cukier,0.010,ziemniaki,0.217,0.002,0.195,0.900
462,ziemniaki;cukier,0.016,olej rzepakowy,0.122,0.002,0.125,1.024
463,cytryny;gruszki,0.012,pomidory,0.296,0.003,0.229,0.773
464,płatki owsiane;mleko,0.071,banany,0.258,0.014,0.204,0.790
465,banany;mleko,0.103,płatki owsiane,0.175,0.014,0.141,0.803
466,chleb;mleko,0.215,ziemniaki,0.217,0.038,0.177,0.815
467,kasza jaglana;kawa,0.012,ogórki,0.294,0.003,0.283,0.963
468,ogórki;kawa,0.031,kasza jaglana,0.134,0.003,0.107,0.803
469,jabłka;masło,0.023,cukier,0.089,0.002,0.100,1.123
470,jabłka;cukier,0.018,masło,0.131,0.002,0.125,0.953
471,masło;cukier,0.010,jabłka,0.253,0.002,0.225,0.888
472,olej rzepakowy;mąka,0.011,ziemniaki,0.217,0.002,0.209,0.966
473,ziemniaki;mąka,0.021,olej rzepakowy,0.122,0.002,0.111,0.910
474,winogrona;olej rzepakowy,0.019,banany,0.258,0.004,0.224,0.869
475,olej rzepakowy;banany,0.022,winogrona,0.209,0.004,0.198,0.945
476,jabłka;jajka,0.043,makaron pełnoziarnisty,0.168,0.006,0.143,0.848
477,jabłka;makaron pełnoziarnisty,0.035,jajka,0.207,0.006,0.174,0.839
478,jajka;makaron pełnoziarnisty,0.030,jabłka,0.253,0.006,0.203,0.802
479,winogrona;ogórki,0.047,jajka,0.207,0.007,0.152,0.734
480,winogrona;jajka,0.032,ogórki,0.294,0.007,0.219,0.745
481,ogórki;jajka,0.044,winogrona,0.209,0.007,0.161,0.770
482,płatki owsiane;ryż,0.026,papryka czerwona,0.181,0.004,0.163,0.902
483,płatki owsiane;papryka czerwona,0.029,ryż,0.170,0.004,0.149,0.878
484,ryż;papryka czerwona,0.025,płatki owsiane,0.175,0.004,0.173,0.989
485,płatki owsiane;ogórki,0.038,banany,0.258,0.007,0.182,0.708
486,ogórki;banany,0.050,płatki owsiane,0.175,0.007,0.136,0.778
487,kasza jaglana;chleb,0.055,masło,0.131,0.006,0.106,0.808
488,masło;chleb,0.051,kasza jaglana,0.134,0.006,0.114,0.851
489,sok pomarańczowy;ziemniaki,0.029,chleb,0.637,0.014,0.496,0.779
490,sok pomarańczowy;chleb,0.073,ziemniaki,0.217,0.014,0.199,0.917
491,ziemniaki;chleb,0.087,sok pomarańczowy,0.176,0.014,0.167,0.949
492,cebula;ryż,0.024,makaron pełnoziarnisty,0.168,0.004,0.156,0.927
493,cebula;makaron pełnoziarnisty,0.026,ryż,0.170,0.004,0.146,0.858
494,ryż;makaron pełnoziarnisty,0.022,cebula,0.220,0.004,0.176,0.802
495,winogrona;czekolada gorzka,0.016,ser żółty,0.331,0.004,0.262,0.790
496,ser żółty;czekolada gorzka,0.018,winogrona,0.209,0.004,0.246,1.178
497,kasza jaglana;chleb,0.055,jajka,0.207,0.009,0.171,0.822
498,chleb;jajka,0.089,kasza jaglana,0.134,0.009,0.105,0.786
499,jabłka;banany,0.043,sok pomarańczowy,0.176,0.006,0.147,0.838
500,sok pomarańczowy;banany,0.032,jabłka,0.253,0.006,0.197,0.777
501,cebula;pomidory,0.047,jogurt naturalny,0.427,0.016,0.337,0.789
502,cebula;jogurt naturalny,0.069,pomidory,0.296,0.016,0.231,0.779
503,pomidory;jogurt naturalny,0.082,cebula,0.220,0.016,0.195,0.887
504,cytryny;marchew,0.015,papryka czerwona,0.181,0.003,0.180,0.995
505,cytryny;papryka czerwona,0.016,marchew,0.216,0.003,0.175,0.808
506,cebula;kawa,0.022,masło,0.131,0.003,0.118,0.897
507,cebula;masło,0.025,kawa,0.121,0.003,0.101,0.838
508,kawa;masło,0.012,cebula,0.220,0.003,0.208,0.947
509,cukierki;ziemniaki,0.014,banany,0.258,0.003,0.185,0.719
510,ziemniaki;jogurt naturalny,0.071,marchew,0.216,0.013,0.182,0.843
511,ziemniaki;marchew,0.040,jogurt naturalny,0.427,0.013,0.321,0.751
512,jogurt naturalny;marchew,0.064,ziemniaki,0.217,0.013,0.202,0.934
513,kawa;pomidory,0.031,banany,0.258,0.006,0.198,0.770
514,kawa;banany,0.025,pomidory,0.296,0.006,0.240,0.810
515,pomidory;banany,0.053,kawa,0.121,0.006,0.116,0.962
516,ziemniaki;cukier,0.016,pomidory,0.296,0.004,0.250,0.844
517,pomidory;cukier,0.020,ziemniaki,0.217,0.004,0.203,0.935
518,kawa;marchew,0.020,makaron pełnoziarnisty,0.168,0.003,0.139,0.826
519,kawa;makaron pełnoziarnisty,0.016,marchew,0.216,0.003,0.172,0.795
520,marchew;makaron pełnoziarnisty,0.027,kawa,0.121,0.003,0.104,0.861
521,kawa;mąka,0.010,jabłka,0.253,0.002,0.205,0.809
522,jajka;gruszki,0.033,marchew,0.216,0.005,0.152,0.701
523,marchew;gruszki,0.033,jajka,0.207,0.005,0.153,0.736
524,jabłka;ser żółty,0.060,ryż,0.170,0.007,0.122,0.718
525,winogrona;cebula,0.030,ogórki,0.294,0.008,0.254,0.866
526,cebula;ogórki,0.043,winogrona,0.209,0.008,0.176,0.844
527,winogrona;ogórki,0.047,cebula,0.220,0.008,0.163,0.741
528,ser żółty;jogurt naturalny,0.091,makaron pełnoziarnisty,0.168,0.013,0.142,0.846
529,ser żółty;makaron pełnoziarnisty,0.041,jogurt naturalny,0.427,0.013,0.319,0.746
530,jogurt naturalny;makaron pełnoziarnisty,0.053,ser żółty,0.331,0.013,0.246,0.745
531,ogórki;jajka,0.044,marchew,0.216,0.007,0.161,0.744
532,ogórki;marchew,0.041,jajka,0.207,0.007,0.175,0.844
533,płatki owsiane;ciasteczka owsiane,0.010,gruszki,0.223,0.002,0.195,0.875
534,ciasteczka owsiane;gruszki,0.015,płatki owsiane,0.175,0.002,0.133,0.760
535,winogrona;herbata,0.019,marchew,0.216,0.003,0.162,0.750
536,ziemniaki;papryka czerwona,0.033,makaron pełnoziarnisty,0.168,0.005,0.154,0.913
537,ziemniaki;makaron pełnoziarnisty,0.028,papryka czerwona,0.181,0.005,0.183,1.013
538,papryka czerwona;makaron pełnoziarnisty,0.025,ziemniaki,0.217,0.005,0.204,0.942
539,kasza jaglana;ziemniaki,0.019,mleko,0.636,0.010,0.526,0.827
540,kasza jaglana;mleko,0.058,ziemniaki,0.217,0.010,0.174,0.803
541,ziemniaki;mleko,0.093,kasza jaglana,0.134,0.010,0.109,0.817
542,ogórki;marchew,0.041,makaron pełnoziarnisty,0.168,0.006,0.156,0.927
543,ogórki;makaron pełnoziarnisty,0.042,marchew,0.216,0.006,0.152,0.705
544,marchew;makaron pełnoziarnisty,0.027,ogórki,0.294,0.006,0.236,0.803
545,płatki owsiane;pomidory,0.036,banany,0.258,0.009,0.245,0.950
546,płatki owsiane;banany,0.036,pomidory,0.296,0.009,0.245,0.826
547,pomidory;banany,0.053,płatki owsiane,0.175,0.009,0.169,0.964
548,cebula;ziemniaki,0.034,papryka czerwona,0.181,0.005,0.141,0.777
549,cebula;papryka czerwona,0.030,ziemniaki,0.217,0.005,0.161,0.743
550,banany;mleko,0.103,herbata,0.136,0.011,0.111,0.817
551,kasza jaglana;chleb,0.055,jogurt naturalny,0.427,0.018,0.318,0.745
552,chleb;jogurt naturalny,0.157,kasza jaglana,0.134,0.018,0.112,0.836
553,chleb;jogurt naturalny,0.157,ser żółty,0.331,0.036,0.232,0.700
554,winogrona;jajka,0.032,jogurt naturalny,0.427,0.010,0.320,0.750
555,winogrona;jogurt naturalny,0.056,jajka,0.207,0.010,0.186,0.899
556,jajka;jogurt naturalny,0.062,winogrona,0.209,0.010,0.168,0.804
557,cytryny;olej rzepakowy,0.008,ser żółty,0.331,0.002,0.258,0.780
558,płatki owsiane;marchew,0.026,ryż,0.170,0.004,0.135,0.793
559,ryż;marchew,0.026,płatki owsiane,0.175,0.004,0.139,0.791
560,cukierki;jabłka,0.016,cebula,0.220,0.003,0.175,0.794
561,cukierki;cebula,0.012,jabłka,0.253,0.003,0.239,0.943
562,cebula;sok pomarańczowy,0.030,banany,0.258,0.006,0.195,0.757
563,cebula;banany,0.035,sok pomarańczowy,0.176,0.006,0.169,0.963
564,sok pomarańczowy;banany,0.032,cebula,0.220,0.006,0.181,0.823
565,cukierki;winogrona,0.012,marchew,0.216,0.002,0.184,0.850
566,cukierki;marchew,0.014,winogrona,0.209,0.002,0.167,0.797
567,ogórki;ciasteczka owsiane,0.023,olej rzepakowy,0.122,0.002,0.101,0.829
568,olej rzepakowy;ciasteczka owsiane,0.008,ogórki,0.294,0.002,0.273,0.929
569,jabłka;chleb,0.099,ryż,0.170,0.013,0.136,0.801
570,ryż;chleb,0.071,jabłka,0.253,0.013,0.190,0.749
571,jabłka;winogrona,0.037,pomidory,0.296,0.008,0.226,0.763
572,jabłka;pomidory,0.053,winogrona,0.209,0.008,0.159,0.759
573,ogórki;mąka,0.026,gruszki,0.223,0.005,0.173,0.776
574,mąka;gruszki,0.019,ogórki,0.294,0.005,0.237,0.807
575,kawa;jogurt naturalny,0.042,mleko,0.636,0.019,0.457,0.719
576,kawa;mleko,0.053,jogurt naturalny,0.427,0.019,0.362,0.848
577,jogurt naturalny;mleko,0.167,kawa,0.121,0.019,0.114,0.946
578,cukierki;kasza jaglana,0.009,pomidory,0.296,0.002,0.235,0.794
579,cukierki;pomidory,0.018,kasza jaglana,0.134,0.002,0.116,0.867
580,jabłka;ogórki,0.058,olej rzepakowy,0.122,0.006,0.101,0.827
581,jabłka;olej rzepakowy,0.021,ogórki,0.294,0.006,0.274,0.933
582,ogórki;olej rzepakowy,0.024,jabłka,0.253,0.006,0.240,0.945
583,kasza jaglana;ryż,0.017,banany,0.258,0.004,0.206,0.799
584,kasza jaglana;banany,0.027,ryż,0.170,0.004,0.132,0.778
585,ryż;banany,0.034,kasza jaglana,0.134,0.004,0.104,0.781
586,ciasteczka owsiane;mleko,0.033,jogurt naturalny,0.427,0.012,0.356,0.834
587,cebula;mleko,0.089,papryka czerwona,0.181,0.012,0.140,0.771
588,mleko;papryka czerwona,0.070,cebula,0.220,0.012,0.178,0.810
589,banany;czekolada gorzka,0.015,papryka czerwona,0.181,0.003,0.183,1.012
590,papryka czerwona;czekolada gorzka,0.013,banany,0.258,0.003,0.208,0.806
591,ogórki;masło,0.028,ciasteczka owsiane,0.081,0.003,0.110,1.356
592,ogórki;ciasteczka owsiane,0.023,masło,0.131,0.003,0.135,1.028
593,masło;ciasteczka owsiane,0.010,ogórki,0.294,0.003,0.308,1.048
594,chleb;czekolada gorzka,0.041,mąka,0.120,0.005,0.117,0.981
595,mąka;czekolada gorzka,0.009,chleb,0.637,0.005,0.559,0.878
596,ogórki;marchew,0.041,gruszki,0.223,0.007,0.169,0.757
597,marchew;gruszki,0.033,ogórki,0.294,0.007,0.206,0.702
598,sok pomarańczowy;kawa,0.014,ser żółty,0.331,0.004,0.250,0.756
599,jabłka;masło,0.023,jogurt naturalny,0.427,0.008,0.333,0.781
600,jabłka;jogurt naturalny,0.074,masło,0.131,0.008,0.103,0.783
601,masło;jogurt naturalny,0.041,jabłka,0.253,0.008,0.184,0.726
602,mleko;mąka,0.051,jabłka,0.253,0.009,0.179,0.707
603,płatki owsiane;jajka,0.028,banany,0.258,0.006,0.220,0.855
604,płatki owsiane;banany,0.036,jajka,0.207,0.006,0.168,0.810
605,jajka;banany,0.042,płatki owsiane,0.175,0.006,0.145,0.825
606,jabłka;płatki owsiane,0.037,chleb,0.637,0.018,0.479,0.753
607,jabłka;chleb,0.099,płatki owsiane,0.175,0.018,0.177,1.009
608,płatki owsiane;chleb,0.077,jabłka,0.253,0.018,0.226,0.892
609,ogórki;banany,0.050,kawa,0.121,0.005,0.106,0.880
610,kawa;banany,0.025,ogórki,0.294,0.005,0.210,0.715
611,sok pomarańczowy;jogurt naturalny,0.051,makaron pełnoziarnisty,0.168,0.007,0.145,0.861
612,sok pomarańczowy;makaron pełnoziarnisty,0.022,jogurt naturalny,0.427,0.007,0.330,0.772
613,jogurt naturalny;makaron pełnoziarnisty,0.053,sok pomarańczowy,0.176,0.007,0.140,0.798
614,olej rzepakowy;chleb,0.051,gruszki,0.223,0.011,0.210,0.942
615,chleb;gruszki,0.092,olej rzepakowy,0.122,0.011,0.116,0.948
616,ogórki;mąka,0.026,makaron pełnoziarnisty,0.168,0.005,0.183,1.084
617,ogórki;makaron pełnoziarnisty,0.042,mąka,0.120,0.005,0.116,0.969
618,mąka;makaron pełnoziarnisty,0.015,ogórki,0.294,0.005,0.317,1.079
619,ogórki;ciasteczka owsiane,0.023,gruszki,0.223,0.005,0.202,0.907
620,ciasteczka owsiane;gruszki,0.015,ogórki,0.294,0.005,0.300,1.022
621,kawa;masło,0.012,banany,0.258,0.002,0.188,0.728
622,cebula;olej rzepakowy,0.022,jogurt naturalny,0.427,0.007,0.318,0.744
623,olej rzepakowy;jogurt naturalny,0.037,cebula,0.220,0.007,0.187,0.852
624,winogrona;sok pomarańczowy,0.030,chleb,0.637,0.015,0.496,0.779
625,winogrona;chleb,0.089,sok pomarańczowy,0.176,0.015,0.169,0.963
626,sok pomarańczowy;chleb,0.073,winogrona,0.209,0.015,0.206,0.983
627,płatki owsiane;ryż,0.026,jajka,0.207,0.004,0.163,0.788
628,płatki owsiane;jajka,0.028,ryż,0.170,0.004,0.156,0.919
629,ryż;jajka,0.023,płatki owsiane,0.175,0.004,0.191,1.089
630,jabłka;ogórki,0.058,makaron pełnoziarnisty,0.168,0.008,0.136,0.807
631,jabłka;makaron pełnoziarnisty,0.035,ogórki,0.294,0.008,0.225,0.765
632,ogórki;makaron pełnoziarnisty,0.042,jabłka,0.253,0.008,0.189,0.746
633,ogórki;ziemniaki,0.043,banany,0.258,0.008,0.194,0.754
634,ogórki;banany,0.050,ziemniaki,0.217,0.008,0.167,0.769
635,sok pomarańczowy;mąka,0.015,marchew,0.216,0.003,0.180,0.834
636,marchew;mąka,0.019,sok pomarańczowy,0.176,0.003,0.147,0.835
637,cebula;masło,0.025,marchew,0.216,0.005,0.212,0.981
638,cebula;marchew,0.033,masło,0.131,0.005,0.163,1.241
639,masło;marchew,0.024,cebula,0.220,0.005,0.221,1.005
640,płatki owsiane;ser żółty,0.043,sok pomarańczowy,0.176,0.006,0.129,0.733
641,sok pomarańczowy;ser żółty,0.041,płatki owsiane,0.175,0.006,0.135,0.770
642,ogórki;cukier,0.018,makaron pełnoziarnisty,0.168,0.003,0.171,1.017
643,cukier;makaron pełnoziarnisty,0.011,ogórki,0.294,0.003,0.273,0.929
644,cytryny;chleb,0.037,ziemniaki,0.217,0.007,0.177,0.816
645,ogórki;ryż,0.035,masło,0.131,0.004,0.102,0.779
646,ogórki;masło,0.028,ryż,0.170,0.004,0.128,0.757
647,ryż;masło,0.015,ogórki,0.294,0.004,0.233,0.795
648,ryż;ciasteczka owsiane,0.013,jogurt naturalny,0.427,0.004,0.320,0.749
649,ciasteczka owsiane;jogurt naturalny,0.028,ryż,0.170,0.004,0.147,0.865
650,kasza jaglana;sok pomarańczowy,0.019,pomidory,0.296,0.004,0.211,0.710
651,kasza jaglana;pomidory,0.031,sok pomarańczowy,0.176,0.004,0.131,0.747
652,sok pomarańczowy;pomidory,0.036,kasza jaglana,0.134,0.004,0.113,0.843
653,ogórki;jajka,0.044,papryka czerwona,0.181,0.007,0.161,0.888
654,ogórki;papryka czerwona,0.040,jajka,0.207,0.007,0.177,0.855
655,jajka;papryka czerwona,0.029,ogórki,0.294,0.007,0.243,0.829
656,cytryny;cukier,0.007,jogurt naturalny,0.427,0.003,0.370,0.867
657,cytryny;jogurt naturalny,0.024,cukier,0.089,0.003,0.108,1.207
658,cebula;mąka,0.020,ser żółty,0.331,0.005,0.238,0.718
659,ser żółty;mąka,0.030,cebula,0.220,0.005,0.161,0.732
660,ciasteczka owsiane;makaron pełnoziarnisty,0.007,ser żółty,0.331,0.002,0.308,0.930
661,winogrona;ryż,0.024,olej rzepakowy,0.122,0.003,0.129,1.057
662,winogrona;olej rzepakowy,0.019,ryż,0.170,0.003,0.158,0.930
663,ryż;olej rzepakowy,0.016,winogrona,0.209,0.003,0.188,0.897
664,kasza jaglana;marchew,0.023,czekolada gorzka,0.090,0.003,0.112,1.254
665,kasza jaglana;czekolada gorzka,0.013,marchew,0.216,0.003,0.196,0.907
666,marchew;czekolada gorzka,0.013,kasza jaglana,0.134,0.003,0.192,1.438
667,kasza jaglana;cebula,0.021,ser żółty,0.331,0.005,0.256,0.774
668,cebula;ser żółty,0.053,kasza jaglana,0.134,0.005,0.101,0.755
669,kasza jaglana;ser żółty,0.029,cebula,0.220,0.005,0.186,0.845
670,jabłka;ryż,0.032,ziemniaki,0.217,0.005,0.165,0.763
671,jabłka;ziemniaki,0.041,ryż,0.170,0.005,0.130,0.768
672,ryż;ziemniaki,0.029,jabłka,0.253,0.005,0.183,0.720
673,cebula;ogórki,0.043,olej rzepakowy,0.122,0.005,0.106,0.868
674,cebula;olej rzepakowy,0.022,ogórki,0.294,0.005,0.212,0.721
675,ogórki;olej rzepakowy,0.024,cebula,0.220,0.005,0.188,0.852
676,cukierki;herbata,0.009,banany,0.258,0.003,0.314,1.220
677,cukierki;banany,0.018,herbata,0.136,0.003,0.159,1.172
678,herbata;banany,0.026,cukierki,0.081,0.003,0.106,1.307
679,kasza jaglana;chleb,0.055,pomidory,0.296,0.012,0.212,0.715
680,pomidory;chleb,0.113,kasza jaglana,0.134,0.012,0.104,0.775
681,herbata;jajka,0.023,papryka czerwona,0.181,0.003,0.141,0.780
682,herbata;papryka czerwona,0.019,jajka,0.207,0.003,0.173,0.836
683,jajka;papryka czerwona,0.029,herbata,0.136,0.003,0.113,0.831
684,olej rzepakowy;jogurt naturalny,0.037,pomidory,0.296,0.009,0.243,0.820
685,pomidory;jogurt naturalny,0.082,olej rzepakowy,0.122,0.009,0.108,0.888
686,jabłka;papryka czerwona,0.032,makaron pełnoziarnisty,0.168,0.005,0.168,0.997
687,jabłka;makaron pełnoziarnisty,0.035,papryka czerwona,0.181,0.005,0.152,0.840
688,papryka czerwona;makaron pełnoziarnisty,0.025,jabłka,0.253,0.005,0.214,0.845
689,sok pomarańczowy;ziemniaki,0.029,ser żółty,0.331,0.007,0.252,0.762
690,sok pomarańczowy;ser żółty,0.041,ziemniaki,0.217,0.007,0.178,0.821
691,ziemniaki;ser żółty,0.057,sok pomarańczowy,0.176,0.007,0.130,0.741
692,winogrona;masło,0.019,banany,0.258,0.004,0.216,0.840
693,ryż;ser żółty,0.045,herbata,0.136,0.005,0.102,0.752
694,herbata;ser żółty,0.033,ryż,0.170,0.005,0.138,0.816
695,ziemniaki;masło,0.020,olej rzepakowy,0.122,0.002,0.103,0.840
696,masło;jogurt naturalny,0.041,marchew,0.216,0.007,0.178,0.823
697,masło;marchew,0.024,jogurt naturalny,0.427,0.007,0.305,0.715
698,jogurt naturalny;marchew,0.064,masło,0.131,0.007,0.115,0.877
699,cebula;ogórki,0.043,mąka,0.120,0.006,0.129,1.083
700,cebula;mąka,0.020,ogórki,0.294,0.006,0.275,0.937
701,ogórki;mąka,0.026,cebula,0.220,0.006,0.212,0.962
702,ciasteczka owsiane;marchew,0.013,gruszki,0.223,0.003,0.226,1.015
703,ciasteczka owsiane;gruszki,0.015,marchew,0.216,0.003,0.200,0.925
704,sok pomarańczowy;mleko,0.066,pomidory,0.296,0.015,0.226,0.763
705,pomidory;mleko,0.120,sok pomarańczowy,0.176,0.015,0.125,0.713
706,sok pomarańczowy;chleb,0.073,herbata,0.136,0.008,0.105,0.769
707,herbata;chleb,0.054,sok pomarańczowy,0.176,0.008,0.142,0.806
708,jogurt naturalny;marchew,0.064,papryka czerwona,0.181,0.011,0.167,0.920
709,jogurt naturalny;papryka czerwona,0.053,marchew,0.216,0.011,0.203,0.939
710,marchew;papryka czerwona,0.028,jogurt naturalny,0.427,0.011,0.378,0.886
711,jajka;mleko,0.083,jogurt naturalny,0.427,0.027,0.321,0.752
712,jogurt naturalny;mleko,0.167,jajka,0.207,0.027,0.160,0.770
713,kasza jaglana;ser żółty,0.029,banany,0.258,0.006,0.204,0.790
714,jabłka;ser żółty,0.060,makaron pełnoziarnisty,0.168,0.008,0.139,0.823
