id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
343,oliwa z oliwek;jogurt naturalny,0.085,jabłka,0.407,0.030,0.353,0.867
344,jabłka;jogurt naturalny,0.177,oliwa z oliwek,0.196,0.030,0.169,0.865
345,ser żółty;ryż brązowy,0.171,ogórki,0.396,0.079,0.462,1.167
346,ser żółty;ogórki,0.172,ryż brązowy,0.412,0.079,0.459,1.115
347,ryż brązowy;ogórki,0.169,ser żółty,0.418,0.079,0.467,1.118
348,ziemniaki;pomidory,0.075,jajka,0.432,0.024,0.320,0.741
349,pomidory;jajka,0.070,ziemniaki,0.401,0.024,0.343,0.855
350,jajka;banany,0.157,kurczak,0.192,0.026,0.166,0.863
351,jajka;kurczak,0.080,banany,0.389,0.026,0.325,0.835
352,banany;kurczak,0.066,jajka,0.432,0.026,0.394,0.912
353,płatki owsiane;ryż brązowy,0.070,jogurt naturalny,0.434,0.024,0.343,0.790
354,płatki owsiane;jogurt naturalny,0.079,ryż brązowy,0.412,0.024,0.304,0.737
355,jajka;ryż brązowy,0.171,banany,0.389,0.066,0.386,0.992
356,jajka;banany,0.157,ryż brązowy,0.412,0.066,0.420,1.020
357,ryż brązowy;banany,0.149,jajka,0.432,0.066,0.443,1.025
358,chleb pełnoziarnisty;banany,0.158,kurczak,0.192,0.026,0.165,0.857
359,chleb pełnoziarnisty;kurczak,0.076,banany,0.389,0.026,0.342,0.879
360,banany;kurczak,0.066,chleb pełnoziarnisty,0.414,0.026,0.394,0.952
361,oliwa z oliwek;jajka,0.071,chleb pełnoziarnisty,0.414,0.028,0.394,0.953
362,oliwa z oliwek;chleb pełnoziarnisty,0.075,jajka,0.432,0.028,0.373,0.864
363,jajka;chleb pełnoziarnisty,0.180,oliwa z oliwek,0.196,0.028,0.156,0.794
364,ziemniaki;oliwa z oliwek,0.071,jogurt naturalny,0.434,0.030,0.423,0.974
365,ziemniaki;jogurt naturalny,0.165,oliwa z oliwek,0.196,0.030,0.182,0.928
366,oliwa z oliwek;jogurt naturalny,0.085,ziemniaki,0.401,0.030,0.353,0.880
367,ser żółty;chleb pełnoziarnisty,0.160,jogurt naturalny,0.434,0.061,0.381,0.878
368,ser żółty;jogurt naturalny,0.175,chleb pełnoziarnisty,0.414,0.061,0.349,0.842
369,chleb pełnoziarnisty;jogurt naturalny,0.169,ser żółty,0.418,0.061,0.361,0.864
370,pomidory;chleb pełnoziarnisty,0.076,banany,0.389,0.026,0.342,0.879
371,pomidory;banany,0.066,chleb pełnoziarnisty,0.414,0.026,0.394,0.952
372,chleb pełnoziarnisty;banany,0.158,pomidory,0.196,0.026,0.165,0.840
373,oliwa z oliwek;ryż brązowy,0.070,chleb pełnoziarnisty,0.414,0.027,0.386,0.932
374,oliwa z oliwek;chleb pełnoziarnisty,0.075,ryż brązowy,0.412,0.027,0.360,0.874
375,ryż brązowy;chleb pełnoziarnisty,0.176,oliwa z oliwek,0.196,0.027,0.153,0.783
376,ziemniaki;jabłka,0.160,makaron pełnoziarnisty,0.183,0.022,0.137,0.751
377,ziemniaki;makaron pełnoziarnisty,0.062,jabłka,0.407,0.022,0.355,0.872
378,jabłka;makaron pełnoziarnisty,0.066,ziemniaki,0.401,0.022,0.333,0.831
379,ziemniaki;ser żółty,0.159,kurczak,0.192,0.023,0.145,0.753
380,ziemniaki;kurczak,0.065,ser żółty,0.418,0.023,0.354,0.847
381,ser żółty;kurczak,0.065,ziemniaki,0.401,0.023,0.354,0.882
382,jajka;mleko,0.171,banany,0.389,0.058,0.339,0.872
383,jajka;banany,0.157,mleko,0.434,0.058,0.369,0.851
384,banany;mleko,0.165,jajka,0.432,0.058,0.352,0.814
385,ryż brązowy;chleb pełnoziarnisty,0.176,makaron pełnoziarnisty,0.183,0.024,0.136,0.745
386,ryż brązowy;makaron pełnoziarnisty,0.067,chleb pełnoziarnisty,0.414,0.024,0.358,0.865
387,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,ryż brązowy,0.412,0.024,0.343,0.832
388,oliwa z oliwek;ser żółty,0.075,ryż brązowy,0.412,0.025,0.333,0.809
389,oliwa z oliwek;ryż brązowy,0.070,ser żółty,0.418,0.025,0.357,0.854
390,ser żółty;ryż brązowy,0.171,oliwa z oliwek,0.196,0.025,0.146,0.746
391,jabłka;banany,0.160,kurczak,0.192,0.024,0.150,0.781
392,jabłka;kurczak,0.066,banany,0.389,0.024,0.364,0.935
393,banany;kurczak,0.066,jabłka,0.407,0.024,0.364,0.893
394,jajka;ogórki,0.155,banany,0.389,0.064,0.413,1.061
395,jajka;banany,0.157,ogórki,0.396,0.064,0.408,1.029
396,ogórki;banany,0.156,jajka,0.432,0.064,0.410,0.950
397,ziemniaki;pomidory,0.075,mleko,0.434,0.028,0.373,0.860
398,ziemniaki;mleko,0.178,pomidory,0.196,0.028,0.157,0.803
399,pomidory;mleko,0.082,ziemniaki,0.401,0.028,0.341,0.852
400,pomidory;mleko,0.082,banany,0.389,0.026,0.317,0.815
401,pomidory;banany,0.066,mleko,0.434,0.026,0.394,0.908
402,banany;mleko,0.165,pomidory,0.196,0.026,0.158,0.804
403,ryż brązowy;ogórki,0.169,banany,0.389,0.068,0.402,1.034
404,ryż brązowy;banany,0.149,ogórki,0.396,0.068,0.456,1.152
405,ogórki;banany,0.156,ryż brązowy,0.412,0.068,0.436,1.058
406,jabłka;jajka,0.167,jogurt naturalny,0.434,0.071,0.425,0.980
407,jabłka;jogurt naturalny,0.177,jajka,0.432,0.071,0.401,0.929
408,jajka;jogurt naturalny,0.180,jabłka,0.407,0.071,0.394,0.969
409,pomidory;ser żółty,0.065,mleko,0.434,0.031,0.477,1.099
410,pomidory;mleko,0.082,ser żółty,0.418,0.031,0.378,0.904
411,ser żółty;mleko,0.194,pomidory,0.196,0.031,0.160,0.815
412,ziemniaki;chleb pełnoziarnisty,0.164,jogurt naturalny,0.434,0.066,0.402,0.927
413,ziemniaki;jogurt naturalny,0.165,chleb pełnoziarnisty,0.414,0.066,0.400,0.966
414,chleb pełnoziarnisty;jogurt naturalny,0.169,ziemniaki,0.401,0.066,0.391,0.974
415,ziemniaki;jajka,0.177,ryż brązowy,0.412,0.071,0.401,0.974
416,ziemniaki;ryż brązowy,0.156,jajka,0.432,0.071,0.455,1.054
417,jajka;ryż brązowy,0.171,ziemniaki,0.401,0.071,0.415,1.035
418,jabłka;ser żółty,0.163,płatki owsiane,0.210,0.030,0.184,0.876
419,jabłka;płatki owsiane,0.082,ser żółty,0.418,0.030,0.366,0.875
420,ser żółty;płatki owsiane,0.078,jabłka,0.407,0.030,0.385,0.945
421,ryż brązowy;mleko,0.181,makaron pełnoziarnisty,0.183,0.025,0.138,0.755
422,ryż brązowy;makaron pełnoziarnisty,0.067,mleko,0.434,0.025,0.373,0.860
423,mleko;makaron pełnoziarnisty,0.071,ryż brązowy,0.412,0.025,0.352,0.855
424,pomidory;jajka,0.070,ogórki,0.396,0.023,0.329,0.830
425,pomidory;ogórki,0.068,jajka,0.432,0.023,0.338,0.783
426,jajka;ogórki,0.155,pomidory,0.196,0.023,0.148,0.757
427,płatki owsiane;chleb pełnoziarnisty,0.073,banany,0.389,0.030,0.411,1.056
428,płatki owsiane;banany,0.067,chleb pełnoziarnisty,0.414,0.030,0.448,1.082
429,chleb pełnoziarnisty;banany,0.158,płatki owsiane,0.210,0.030,0.190,0.904
430,jajka;chleb pełnoziarnisty,0.180,makaron pełnoziarnisty,0.183,0.027,0.150,0.820
431,jajka;makaron pełnoziarnisty,0.067,chleb pełnoziarnisty,0.414,0.027,0.403,0.973
432,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,jajka,0.432,0.027,0.386,0.893
433,ogórki;banany,0.156,kurczak,0.192,0.023,0.147,0.768
434,ogórki;kurczak,0.065,banany,0.389,0.023,0.354,0.910
435,banany;kurczak,0.066,ogórki,0.396,0.023,0.348,0.880
436,ziemniaki;jogurt naturalny,0.165,ogórki,0.396,0.053,0.321,0.811
437,ziemniaki;ogórki,0.153,jogurt naturalny,0.434,0.053,0.346,0.798
438,jogurt naturalny;ogórki,0.162,ziemniaki,0.401,0.053,0.327,0.816
439,jabłka;jogurt naturalny,0.177,mleko,0.434,0.079,0.446,1.028
440,jabłka;mleko,0.170,jogurt naturalny,0.434,0.079,0.465,1.071
441,jogurt naturalny;mleko,0.184,jabłka,0.407,0.079,0.429,1.055
442,jogurt naturalny;mleko,0.184,banany,0.389,0.063,0.342,0.880
443,jogurt naturalny;banany,0.156,mleko,0.434,0.063,0.404,0.931
444,banany;mleko,0.165,jogurt naturalny,0.434,0.063,0.382,0.880
445,ser żółty;ogórki,0.172,mleko,0.434,0.076,0.442,1.018
446,ser żółty;mleko,0.194,ogórki,0.396,0.076,0.392,0.989
447,ogórki;mleko,0.162,ser żółty,0.418,0.076,0.469,1.122
448,ziemniaki;jabłka,0.160,chleb pełnoziarnisty,0.414,0.067,0.419,1.011
449,ziemniaki;chleb pełnoziarnisty,0.164,jabłka,0.407,0.067,0.409,1.004
450,jabłka;chleb pełnoziarnisty,0.162,ziemniaki,0.401,0.067,0.414,1.031
451,ziemniaki;oliwa z oliwek,0.071,jajka,0.432,0.030,0.423,0.978
452,ziemniaki;jajka,0.177,oliwa z oliwek,0.196,0.030,0.169,0.865
453,oliwa z oliwek;jajka,0.071,ziemniaki,0.401,0.030,0.423,1.054
454,ser żółty;chleb pełnoziarnisty,0.160,banany,0.389,0.061,0.381,0.980
455,ser żółty;banany,0.163,chleb pełnoziarnisty,0.414,0.061,0.374,0.904
456,chleb pełnoziarnisty;banany,0.158,ser żółty,0.418,0.061,0.386,0.924
457,oliwa z oliwek;jabłka,0.066,banany,0.389,0.027,0.409,1.052
458,oliwa z oliwek;banany,0.069,jabłka,0.407,0.027,0.391,0.961
459,jabłka;banany,0.160,oliwa z oliwek,0.196,0.027,0.169,0.861
460,oliwa z oliwek;jogurt naturalny,0.085,mleko,0.434,0.033,0.388,0.895
461,oliwa z oliwek;mleko,0.075,jogurt naturalny,0.434,0.033,0.440,1.014
462,jogurt naturalny;mleko,0.184,oliwa z oliwek,0.196,0.033,0.179,0.915
463,płatki owsiane;mleko,0.079,banany,0.389,0.022,0.278,0.716
464,płatki owsiane;banany,0.067,mleko,0.434,0.022,0.328,0.757
465,jabłka;ser żółty,0.163,chleb pełnoziarnisty,0.414,0.059,0.362,0.874
466,jabłka;chleb pełnoziarnisty,0.162,ser żółty,0.418,0.059,0.364,0.871
467,ser żółty;chleb pełnoziarnisty,0.160,jabłka,0.407,0.059,0.369,0.906
468,jabłka;ryż brązowy,0.175,chleb pełnoziarnisty,0.414,0.079,0.451,1.090
469,jabłka;chleb pełnoziarnisty,0.162,ryż brązowy,0.412,0.079,0.488,1.184
470,ryż brązowy;chleb pełnoziarnisty,0.176,jabłka,0.407,0.079,0.449,1.103
471,ser żółty;jogurt naturalny,0.175,banany,0.389,0.061,0.349,0.896
472,ser żółty;banany,0.163,jogurt naturalny,0.434,0.061,0.374,0.862
473,jogurt naturalny;banany,0.156,ser żółty,0.418,0.061,0.391,0.935
474,jabłka;jajka,0.167,banany,0.389,0.056,0.335,0.862
475,jabłka;banany,0.160,jajka,0.432,0.056,0.350,0.810
476,jajka;banany,0.157,jabłka,0.407,0.056,0.357,0.876
477,pomidory;ser żółty,0.065,banany,0.389,0.020,0.308,0.791
478,pomidory;banany,0.066,ser żółty,0.418,0.020,0.303,0.725
479,jajka;ryż brązowy,0.171,mleko,0.434,0.072,0.421,0.970
480,jajka;mleko,0.171,ryż brązowy,0.412,0.072,0.421,1.022
481,ryż brązowy;mleko,0.181,jajka,0.432,0.072,0.398,0.921
482,jabłka;płatki owsiane,0.082,banany,0.389,0.027,0.329,0.846
483,jabłka;banany,0.160,płatki owsiane,0.210,0.027,0.169,0.804
484,płatki owsiane;banany,0.067,jabłka,0.407,0.027,0.403,0.990
485,oliwa z oliwek;jajka,0.071,jogurt naturalny,0.434,0.031,0.437,1.006
486,oliwa z oliwek;jogurt naturalny,0.085,jajka,0.432,0.031,0.365,0.844
487,jajka;jogurt naturalny,0.180,oliwa z oliwek,0.196,0.031,0.172,0.879
488,płatki owsiane;banany,0.067,ogórki,0.396,0.020,0.299,0.754
489,ziemniaki;chleb pełnoziarnisty,0.164,kurczak,0.192,0.026,0.159,0.826
490,ziemniaki;kurczak,0.065,chleb pełnoziarnisty,0.414,0.026,0.400,0.966
491,chleb pełnoziarnisty;kurczak,0.076,ziemniaki,0.401,0.026,0.342,0.853
492,ser żółty;płatki owsiane,0.078,ryż brązowy,0.412,0.025,0.321,0.778
493,płatki owsiane;ryż brązowy,0.070,ser żółty,0.418,0.025,0.357,0.854
494,ryż brązowy;ogórki,0.169,makaron pełnoziarnisty,0.183,0.024,0.142,0.776
495,ryż brązowy;makaron pełnoziarnisty,0.067,ogórki,0.396,0.024,0.358,0.905
496,ogórki;makaron pełnoziarnisty,0.070,ryż brązowy,0.412,0.024,0.343,0.832
497,jabłka;jogurt naturalny,0.177,kurczak,0.192,0.027,0.153,0.794
498,jabłka;kurczak,0.066,jogurt naturalny,0.434,0.027,0.409,0.943
499,jogurt naturalny;kurczak,0.076,jabłka,0.407,0.027,0.355,0.873
500,ziemniaki;chleb pełnoziarnisty,0.164,ogórki,0.396,0.060,0.366,0.924
501,ziemniaki;ogórki,0.153,chleb pełnoziarnisty,0.414,0.060,0.392,0.947
502,chleb pełnoziarnisty;ogórki,0.163,ziemniaki,0.401,0.060,0.368,0.918
503,jabłka;płatki owsiane,0.082,ogórki,0.396,0.027,0.329,0.831
504,jabłka;ogórki,0.150,płatki owsiane,0.210,0.027,0.180,0.857
505,płatki owsiane;ogórki,0.074,jabłka,0.407,0.027,0.365,0.896
506,oliwa z oliwek;jabłka,0.066,ogórki,0.396,0.021,0.318,0.803
507,oliwa z oliwek;ogórki,0.063,jabłka,0.407,0.021,0.333,0.819
508,jabłka;ogórki,0.150,oliwa z oliwek,0.196,0.021,0.140,0.714
509,jabłka;płatki owsiane,0.082,jogurt naturalny,0.434,0.035,0.427,0.983
510,jabłka;jogurt naturalny,0.177,płatki owsiane,0.210,0.035,0.198,0.942
511,płatki owsiane;jogurt naturalny,0.079,jabłka,0.407,0.035,0.443,1.089
512,oliwa z oliwek;jabłka,0.066,mleko,0.434,0.027,0.409,0.943
513,oliwa z oliwek;mleko,0.075,jabłka,0.407,0.027,0.360,0.885
514,jabłka;mleko,0.170,oliwa z oliwek,0.196,0.027,0.159,0.810
515,płatki owsiane;ryż brązowy,0.070,mleko,0.434,0.029,0.414,0.955
516,płatki owsiane;mleko,0.079,ryż brązowy,0.412,0.029,0.367,0.891
517,ryż brązowy;mleko,0.181,płatki owsiane,0.210,0.029,0.160,0.763
518,płatki owsiane;ryż brązowy,0.070,ogórki,0.396,0.025,0.357,0.902
519,płatki owsiane;ogórki,0.074,ryż brązowy,0.412,0.025,0.338,0.820
520,ryż brązowy;ogórki,0.169,płatki owsiane,0.210,0.025,0.148,0.704
521,jajka;ryż brązowy,0.171,jogurt naturalny,0.434,0.067,0.392,0.903
522,jajka;jogurt naturalny,0.180,ryż brązowy,0.412,0.067,0.372,0.903
523,ryż brązowy;jogurt naturalny,0.172,jajka,0.432,0.067,0.390,0.902
524,jajka;ogórki,0.155,makaron pełnoziarnisty,0.183,0.023,0.148,0.811
525,jajka;makaron pełnoziarnisty,0.067,ogórki,0.396,0.023,0.343,0.867
526,ogórki;makaron pełnoziarnisty,0.070,jajka,0.432,0.023,0.329,0.761
527,ziemniaki;jajka,0.177,chleb pełnoziarnisty,0.414,0.074,0.418,1.010
528,ziemniaki;chleb pełnoziarnisty,0.164,jajka,0.432,0.074,0.451,1.044
529,jajka;chleb pełnoziarnisty,0.180,ziemniaki,0.401,0.074,0.411,1.025
530,jabłka;płatki owsiane,0.082,jajka,0.432,0.031,0.378,0.875
531,jabłka;jajka,0.167,płatki owsiane,0.210,0.031,0.186,0.884
532,płatki owsiane;jajka,0.080,jabłka,0.407,0.031,0.388,0.952
533,ziemniaki;ogórki,0.153,kurczak,0.192,0.021,0.137,0.715
534,ziemniaki;kurczak,0.065,ogórki,0.396,0.021,0.323,0.816
535,ogórki;kurczak,0.065,ziemniaki,0.401,0.021,0.323,0.806
536,banany;mleko,0.165,kurczak,0.192,0.024,0.145,0.758
537,mleko;kurczak,0.068,banany,0.389,0.024,0.353,0.907
538,banany;kurczak,0.066,mleko,0.434,0.024,0.364,0.838
539,ser żółty;chleb pełnoziarnisty,0.160,mleko,0.434,0.073,0.456,1.051
540,ser żółty;mleko,0.194,chleb pełnoziarnisty,0.414,0.073,0.376,0.909
541,chleb pełnoziarnisty;mleko,0.177,ser żółty,0.418,0.073,0.412,0.987
542,ser żółty;chleb pełnoziarnisty,0.160,ogórki,0.396,0.069,0.431,1.089
543,ser żółty;ogórki,0.172,chleb pełnoziarnisty,0.414,0.069,0.401,0.969
544,chleb pełnoziarnisty;ogórki,0.163,ser żółty,0.418,0.069,0.423,1.013
545,pomidory;ryż brązowy,0.063,jogurt naturalny,0.434,0.023,0.365,0.841
546,pomidory;jogurt naturalny,0.074,ryż brązowy,0.412,0.023,0.311,0.754
547,ser żółty;płatki owsiane,0.078,chleb pełnoziarnisty,0.414,0.023,0.295,0.712
548,płatki owsiane;chleb pełnoziarnisty,0.073,ser żółty,0.418,0.023,0.315,0.754
549,ziemniaki;płatki owsiane,0.080,ryż brązowy,0.412,0.026,0.325,0.789
550,ziemniaki;ryż brązowy,0.156,płatki owsiane,0.210,0.026,0.167,0.794
551,płatki owsiane;ryż brązowy,0.070,ziemniaki,0.401,0.026,0.371,0.926
552,ziemniaki;jogurt naturalny,0.165,banany,0.389,0.055,0.333,0.857
553,ziemniaki;banany,0.146,jogurt naturalny,0.434,0.055,0.377,0.868
554,jogurt naturalny;banany,0.156,ziemniaki,0.401,0.055,0.353,0.879
555,oliwa z oliwek;jogurt naturalny,0.085,ogórki,0.396,0.029,0.341,0.862
556,oliwa z oliwek;ogórki,0.063,jogurt naturalny,0.434,0.029,0.460,1.061
557,jogurt naturalny;ogórki,0.162,oliwa z oliwek,0.196,0.029,0.179,0.913
558,ziemniaki;jabłka,0.160,banany,0.389,0.057,0.356,0.916
559,ziemniaki;banany,0.146,jabłka,0.407,0.057,0.390,0.959
560,jabłka;banany,0.160,ziemniaki,0.401,0.057,0.356,0.888
561,jajka;ryż brązowy,0.171,ogórki,0.396,0.065,0.380,0.960
562,jajka;ogórki,0.155,ryż brązowy,0.412,0.065,0.419,1.018
563,ryż brązowy;ogórki,0.169,jajka,0.432,0.065,0.385,0.890
564,ziemniaki;ryż brązowy,0.156,jogurt naturalny,0.434,0.056,0.359,0.827
565,ziemniaki;jogurt naturalny,0.165,ryż brązowy,0.412,0.056,0.339,0.824
566,ryż brązowy;jogurt naturalny,0.172,ziemniaki,0.401,0.056,0.326,0.812
567,pomidory;ser żółty,0.065,jogurt naturalny,0.434,0.020,0.308,0.709
568,ryż brązowy;jogurt naturalny,0.172,banany,0.389,0.057,0.331,0.852
569,ryż brązowy;banany,0.149,jogurt naturalny,0.434,0.057,0.383,0.881
570,jogurt naturalny;banany,0.156,ryż brązowy,0.412,0.057,0.365,0.887
571,pomidory;ryż brązowy,0.063,mleko,0.434,0.031,0.492,1.134
572,pomidory;mleko,0.082,ryż brązowy,0.412,0.031,0.378,0.918
573,ryż brązowy;mleko,0.181,pomidory,0.196,0.031,0.171,0.874
574,jabłka;ryż brązowy,0.175,ogórki,0.396,0.060,0.343,0.866
575,jabłka;ogórki,0.150,ryż brązowy,0.412,0.060,0.400,0.971
576,ryż brązowy;ogórki,0.169,jabłka,0.407,0.060,0.355,0.872
577,ser żółty;ogórki,0.172,kurczak,0.192,0.025,0.145,0.757
578,ser żółty;kurczak,0.065,ogórki,0.396,0.025,0.385,0.971
579,ogórki;kurczak,0.065,ser żółty,0.418,0.025,0.385,0.920
580,ser żółty;płatki owsiane,0.078,jogurt naturalny,0.434,0.027,0.346,0.798
581,ser żółty;jogurt naturalny,0.175,płatki owsiane,0.210,0.027,0.154,0.735
582,płatki owsiane;jogurt naturalny,0.079,ser żółty,0.418,0.027,0.342,0.818
583,oliwa z oliwek;chleb pełnoziarnisty,0.075,ogórki,0.396,0.024,0.320,0.808
584,oliwa z oliwek;ogórki,0.063,chleb pełnoziarnisty,0.414,0.024,0.381,0.920
585,chleb pełnoziarnisty;ogórki,0.163,oliwa z oliwek,0.196,0.024,0.147,0.751
586,ser żółty;ryż brązowy,0.171,jogurt naturalny,0.434,0.069,0.404,0.930
587,ser żółty;jogurt naturalny,0.175,ryż brązowy,0.412,0.069,0.394,0.957
588,ryż brązowy;jogurt naturalny,0.172,ser żółty,0.418,0.069,0.401,0.960
589,ogórki;kurczak,0.065,jogurt naturalny,0.434,0.020,0.308,0.709
590,jogurt naturalny;ogórki,0.162,mleko,0.434,0.063,0.389,0.896
591,jogurt naturalny;mleko,0.184,ogórki,0.396,0.063,0.342,0.865
592,ogórki;mleko,0.162,jogurt naturalny,0.434,0.063,0.389,0.896
593,oliwa z oliwek;jajka,0.071,mleko,0.434,0.025,0.352,0.811
594,oliwa z oliwek;mleko,0.075,jajka,0.432,0.025,0.333,0.772
595,jajka;mleko,0.171,oliwa z oliwek,0.196,0.025,0.146,0.746
596,pomidory;ogórki,0.068,banany,0.389,0.026,0.382,0.983
597,pomidory;banany,0.066,ogórki,0.396,0.026,0.394,0.995
598,ogórki;banany,0.156,pomidory,0.196,0.026,0.167,0.850
599,jabłka;jajka,0.167,ryż brązowy,0.412,0.068,0.407,0.988
600,jabłka;ryż brązowy,0.175,jajka,0.432,0.068,0.389,0.899
601,jajka;ryż brązowy,0.171,jabłka,0.407,0.068,0.398,0.977
602,ziemniaki;ser żółty,0.159,płatki owsiane,0.210,0.024,0.151,0.719
603,ziemniaki;płatki owsiane,0.080,ser żółty,0.418,0.024,0.300,0.718
604,ser żółty;płatki owsiane,0.078,ziemniaki,0.401,0.024,0.308,0.767
605,ser żółty;mleko,0.194,banany,0.389,0.073,0.376,0.967
606,ser żółty;banany,0.163,mleko,0.434,0.073,0.448,1.032
607,banany;mleko,0.165,ser żółty,0.418,0.073,0.442,1.058
608,oliwa z oliwek;jajka,0.071,ryż brązowy,0.412,0.026,0.366,0.889
609,oliwa z oliwek;ryż brązowy,0.070,jajka,0.432,0.026,0.371,0.860
610,jajka;ryż brązowy,0.171,oliwa z oliwek,0.196,0.026,0.152,0.776
611,ziemniaki;oliwa z oliwek,0.071,jabłka,0.407,0.021,0.296,0.727
612,oliwa z oliwek;jabłka,0.066,ziemniaki,0.401,0.021,0.318,0.793
613,ser żółty;jajka,0.176,kurczak,0.192,0.029,0.165,0.858
614,ser żółty;kurczak,0.065,jajka,0.432,0.029,0.446,1.033
615,jajka;kurczak,0.080,ser żółty,0.418,0.029,0.363,0.867
616,jabłka;jogurt naturalny,0.177,ogórki,0.396,0.059,0.333,0.842
617,jabłka;ogórki,0.150,jogurt naturalny,0.434,0.059,0.393,0.906
618,jogurt naturalny;ogórki,0.162,jabłka,0.407,0.059,0.364,0.895
619,ser żółty;ryż brązowy,0.171,banany,0.389,0.061,0.357,0.917
620,ser żółty;banany,0.163,ryż brązowy,0.412,0.061,0.374,0.908
621,ryż brązowy;banany,0.149,ser żółty,0.418,0.061,0.409,0.979
622,płatki owsiane;jajka,0.080,banany,0.389,0.024,0.300,0.771
623,płatki owsiane;banany,0.067,jajka,0.432,0.024,0.358,0.829
624,jajka;banany,0.157,płatki owsiane,0.210,0.024,0.153,0.728
625,jabłka;jajka,0.167,mleko,0.434,0.059,0.353,0.814
626,jabłka;mleko,0.170,jajka,0.432,0.059,0.347,0.803
627,jajka;mleko,0.171,jabłka,0.407,0.059,0.345,0.848
628,ser żółty;jajka,0.176,chleb pełnoziarnisty,0.414,0.072,0.409,0.988
629,ser żółty;chleb pełnoziarnisty,0.160,jajka,0.432,0.072,0.450,1.042
630,jajka;chleb pełnoziarnisty,0.180,ser żółty,0.418,0.072,0.400,0.957
631,oliwa z oliwek;ser żółty,0.075,chleb pełnoziarnisty,0.414,0.029,0.387,0.934
632,oliwa z oliwek;chleb pełnoziarnisty,0.075,ser żółty,0.418,0.029,0.387,0.925
633,ser żółty;chleb pełnoziarnisty,0.160,oliwa z oliwek,0.196,0.029,0.181,0.925
634,ziemniaki;pomidory,0.075,ogórki,0.396,0.026,0.347,0.875
635,ziemniaki;ogórki,0.153,pomidory,0.196,0.026,0.170,0.867
636,pomidory;ogórki,0.068,ziemniaki,0.401,0.026,0.382,0.953
637,ziemniaki;ser żółty,0.159,chleb pełnoziarnisty,0.414,0.059,0.371,0.896
638,ziemniaki;chleb pełnoziarnisty,0.164,ser żółty,0.418,0.059,0.360,0.861
639,ser żółty;chleb pełnoziarnisty,0.160,ziemniaki,0.401,0.059,0.369,0.920
640,jabłka;ser żółty,0.163,ryż brązowy,0.412,0.068,0.417,1.013
641,jabłka;ryż brązowy,0.175,ser żółty,0.418,0.068,0.389,0.930
642,ser żółty;ryż brązowy,0.171,jabłka,0.407,0.068,0.398,0.977
643,pomidory;jogurt naturalny,0.074,chleb pełnoziarnisty,0.414,0.023,0.311,0.751
644,jabłka;jajka,0.167,kurczak,0.192,0.028,0.168,0.873
645,jabłka;kurczak,0.066,jajka,0.432,0.028,0.424,0.982
646,jajka;kurczak,0.080,jabłka,0.407,0.028,0.350,0.860
647,pomidory;jabłka,0.057,mleko,0.434,0.021,0.368,0.849
648,ziemniaki;jabłka,0.160,płatki owsiane,0.210,0.030,0.188,0.893
649,ziemniaki;płatki owsiane,0.080,jabłka,0.407,0.030,0.375,0.921
650,jabłka;płatki owsiane,0.082,ziemniaki,0.401,0.030,0.366,0.912
651,płatki owsiane;jajka,0.080,ogórki,0.396,0.025,0.313,0.789
652,płatki owsiane;ogórki,0.074,jajka,0.432,0.025,0.338,0.782
653,jajka;ogórki,0.155,płatki owsiane,0.210,0.025,0.161,0.768
654,ser żółty;jogurt naturalny,0.175,ogórki,0.396,0.063,0.360,0.909
655,ser żółty;ogórki,0.172,jogurt naturalny,0.434,0.063,0.366,0.844
656,jogurt naturalny;ogórki,0.162,ser żółty,0.418,0.063,0.389,0.930
657,jabłka;ogórki,0.150,makaron pełnoziarnisty,0.183,0.024,0.160,0.874
658,jabłka;makaron pełnoziarnisty,0.066,ogórki,0.396,0.024,0.364,0.918
659,ogórki;makaron pełnoziarnisty,0.070,jabłka,0.407,0.024,0.343,0.842
660,jabłka;chleb pełnoziarnisty,0.162,kurczak,0.192,0.025,0.154,0.804
661,jabłka;kurczak,0.066,chleb pełnoziarnisty,0.414,0.025,0.379,0.915
662,chleb pełnoziarnisty;kurczak,0.076,jabłka,0.407,0.025,0.329,0.808
663,płatki owsiane;chleb pełnoziarnisty,0.073,jogurt naturalny,0.434,0.024,0.329,0.758
664,płatki owsiane;jogurt naturalny,0.079,chleb pełnoziarnisty,0.414,0.024,0.304,0.734
665,ser żółty;jajka,0.176,ryż brązowy,0.412,0.076,0.432,1.048
666,ser żółty;ryż brązowy,0.171,jajka,0.432,0.076,0.444,1.029
