id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
323,ziemniaki;jajka,0.177,ser żółty,0.418,0.064,0.362,0.865
324,ser żółty;jajka,0.176,ziemniaki,0.401,0.064,0.364,0.907
325,pomidory;ryż brązowy,0.063,chleb pełnoziarnisty,0.414,0.023,0.365,0.882
326,pomidory;chleb pełnoziarnisty,0.076,ryż brązowy,0.412,0.023,0.303,0.735
327,ryż brązowy;chleb pełnoziarnisty,0.176,pomidory,0.196,0.023,0.131,0.667
328,ryż brązowy;jogurt naturalny,0.172,kurczak,0.192,0.022,0.128,0.666
329,ryż brązowy;kurczak,0.060,jogurt naturalny,0.434,0.022,0.367,0.845
330,jogurt naturalny;kurczak,0.076,ryż brązowy,0.412,0.022,0.289,0.703
331,ser żółty;jajka,0.176,makaron pełnoziarnisty,0.183,0.024,0.136,0.745
332,ser żółty;makaron pełnoziarnisty,0.063,jajka,0.432,0.024,0.381,0.882
333,jajka;makaron pełnoziarnisty,0.067,ser żółty,0.418,0.024,0.358,0.857
334,jabłka;jajka,0.167,chleb pełnoziarnisty,0.414,0.059,0.353,0.853
335,jabłka;chleb pełnoziarnisty,0.162,jajka,0.432,0.059,0.364,0.843
336,jajka;chleb pełnoziarnisty,0.180,jabłka,0.407,0.059,0.328,0.805
337,płatki owsiane;banany,0.067,kurczak,0.192,0.015,0.224,1.166
338,płatki owsiane;kurczak,0.046,banany,0.389,0.015,0.326,0.838
339,banany;kurczak,0.066,płatki owsiane,0.210,0.015,0.227,1.082
340,ziemniaki;płatki owsiane,0.080,jajka,0.432,0.030,0.375,0.868
341,ziemniaki;jajka,0.177,płatki owsiane,0.210,0.030,0.169,0.807
342,płatki owsiane;jajka,0.080,ziemniaki,0.401,0.030,0.375,0.935
343,ziemniaki;ser żółty,0.159,mleko,0.434,0.081,0.509,1.174
344,ziemniaki;mleko,0.178,ser żółty,0.418,0.081,0.455,1.089
345,ser żółty;mleko,0.194,ziemniaki,0.401,0.081,0.418,1.041
346,ziemniaki;oliwa z oliwek,0.071,ser żółty,0.418,0.028,0.394,0.943
347,ziemniaki;ser żółty,0.159,oliwa z oliwek,0.196,0.028,0.176,0.898
348,oliwa z oliwek;ser żółty,0.075,ziemniaki,0.401,0.028,0.373,0.931
349,oliwa z oliwek;płatki owsiane,0.045,kurczak,0.192,0.008,0.178,0.926
350,oliwa z oliwek;kurczak,0.047,płatki owsiane,0.210,0.008,0.170,0.811
351,płatki owsiane;kurczak,0.046,oliwa z oliwek,0.196,0.008,0.174,0.887
352,pomidory;jogurt naturalny,0.074,kurczak,0.192,0.020,0.270,1.408
353,pomidory;kurczak,0.049,jogurt naturalny,0.434,0.020,0.408,0.940
354,jogurt naturalny;kurczak,0.076,pomidory,0.196,0.020,0.263,1.343
355,ziemniaki;jabłka,0.160,mleko,0.434,0.077,0.481,1.109
356,ziemniaki;mleko,0.178,jabłka,0.407,0.077,0.433,1.063
357,jabłka;mleko,0.170,ziemniaki,0.401,0.077,0.453,1.130
358,oliwa z oliwek;płatki owsiane,0.045,ryż brązowy,0.412,0.011,0.244,0.593
359,oliwa z oliwek;ryż brązowy,0.070,płatki owsiane,0.210,0.011,0.157,0.748
360,płatki owsiane;ryż brązowy,0.070,oliwa z oliwek,0.196,0.011,0.157,0.802
361,jabłka;płatki owsiane,0.082,ryż brązowy,0.412,0.026,0.317,0.770
362,jabłka;ryż brązowy,0.175,płatki owsiane,0.210,0.026,0.149,0.707
363,płatki owsiane;ryż brązowy,0.070,jabłka,0.407,0.026,0.371,0.913
364,płatki owsiane;jajka,0.080,mleko,0.434,0.025,0.313,0.720
365,płatki owsiane;mleko,0.079,jajka,0.432,0.025,0.316,0.733
366,jajka;mleko,0.171,płatki owsiane,0.210,0.025,0.146,0.696
367,pomidory;płatki owsiane,0.045,ogórki,0.396,0.015,0.333,0.842
368,pomidory;ogórki,0.068,płatki owsiane,0.210,0.015,0.221,1.050
369,płatki owsiane;ogórki,0.074,pomidory,0.196,0.015,0.203,1.034
370,ser żółty;ogórki,0.172,banany,0.389,0.071,0.413,1.061
371,ser żółty;banany,0.163,ogórki,0.396,0.071,0.436,1.100
372,ogórki;banany,0.156,ser żółty,0.418,0.071,0.455,1.089
373,ryż brązowy;ogórki,0.169,mleko,0.434,0.074,0.438,1.009
374,ryż brązowy;mleko,0.181,ogórki,0.396,0.074,0.409,1.032
375,ogórki;mleko,0.162,ryż brązowy,0.412,0.074,0.457,1.109
376,jabłka;jogurt naturalny,0.177,banany,0.389,0.058,0.328,0.842
377,jabłka;banany,0.160,jogurt naturalny,0.434,0.058,0.363,0.835
378,jogurt naturalny;banany,0.156,jabłka,0.407,0.058,0.372,0.914
379,oliwa z oliwek;jogurt naturalny,0.085,kurczak,0.192,0.020,0.235,1.225
380,oliwa z oliwek;kurczak,0.047,jogurt naturalny,0.434,0.020,0.426,0.980
381,jogurt naturalny;kurczak,0.076,oliwa z oliwek,0.196,0.020,0.263,1.343
382,oliwa z oliwek;jabłka,0.066,jogurt naturalny,0.434,0.030,0.455,1.047
383,oliwa z oliwek;jogurt naturalny,0.085,jabłka,0.407,0.030,0.353,0.867
384,jabłka;jogurt naturalny,0.177,oliwa z oliwek,0.196,0.030,0.169,0.865
385,ser żółty;ryż brązowy,0.171,ogórki,0.396,0.079,0.462,1.167
386,ser żółty;ogórki,0.172,ryż brązowy,0.412,0.079,0.459,1.115
387,ryż brązowy;ogórki,0.169,ser żółty,0.418,0.079,0.467,1.118
388,ziemniaki;pomidory,0.075,jajka,0.432,0.024,0.320,0.741
389,ziemniaki;jajka,0.177,pomidory,0.196,0.024,0.136,0.692
390,pomidory;jajka,0.070,ziemniaki,0.401,0.024,0.343,0.855
391,jajka;banany,0.157,kurczak,0.192,0.026,0.166,0.863
392,jajka;kurczak,0.080,banany,0.389,0.026,0.325,0.835
393,banany;kurczak,0.066,jajka,0.432,0.026,0.394,0.912
394,oliwa z oliwek;ser żółty,0.075,płatki owsiane,0.210,0.018,0.240,1.143
395,oliwa z oliwek;płatki owsiane,0.045,ser żółty,0.418,0.018,0.400,0.957
396,ser żółty;płatki owsiane,0.078,oliwa z oliwek,0.196,0.018,0.231,1.177
397,pomidory;jabłka,0.057,kurczak,0.192,0.010,0.175,0.914
398,pomidory;kurczak,0.049,jabłka,0.407,0.010,0.204,0.501
399,jabłka;kurczak,0.066,pomidory,0.196,0.010,0.152,0.773
400,oliwa z oliwek;chleb pełnoziarnisty,0.075,kurczak,0.192,0.013,0.173,0.903
401,oliwa z oliwek;kurczak,0.047,chleb pełnoziarnisty,0.414,0.013,0.277,0.668
402,chleb pełnoziarnisty;kurczak,0.076,oliwa z oliwek,0.196,0.013,0.171,0.873
403,płatki owsiane;ryż brązowy,0.070,jogurt naturalny,0.434,0.024,0.343,0.790
404,płatki owsiane;jogurt naturalny,0.079,ryż brązowy,0.412,0.024,0.304,0.737
405,ryż brązowy;jogurt naturalny,0.172,płatki owsiane,0.210,0.024,0.140,0.664
406,jajka;ryż brązowy,0.171,banany,0.389,0.066,0.386,0.992
407,jajka;banany,0.157,ryż brązowy,0.412,0.066,0.420,1.020
408,ryż brązowy;banany,0.149,jajka,0.432,0.066,0.443,1.025
409,chleb pełnoziarnisty;banany,0.158,kurczak,0.192,0.026,0.165,0.857
410,chleb pełnoziarnisty;kurczak,0.076,banany,0.389,0.026,0.342,0.879
411,banany;kurczak,0.066,chleb pełnoziarnisty,0.414,0.026,0.394,0.952
412,oliwa z oliwek;jajka,0.071,chleb pełnoziarnisty,0.414,0.028,0.394,0.953
413,oliwa z oliwek;chleb pełnoziarnisty,0.075,jajka,0.432,0.028,0.373,0.864
414,jajka;chleb pełnoziarnisty,0.180,oliwa z oliwek,0.196,0.028,0.156,0.794
415,ziemniaki;oliwa z oliwek,0.071,jogurt naturalny,0.434,0.030,0.423,0.974
416,ziemniaki;jogurt naturalny,0.165,oliwa z oliwek,0.196,0.030,0.182,0.928
417,oliwa z oliwek;jogurt naturalny,0.085,ziemniaki,0.401,0.030,0.353,0.880
418,jajka;kurczak,0.080,makaron pełnoziarnisty,0.183,0.018,0.225,1.230
419,jajka;makaron pełnoziarnisty,0.067,kurczak,0.192,0.018,0.269,1.399
420,kurczak;makaron pełnoziarnisty,0.040,jajka,0.432,0.018,0.450,1.042
421,ser żółty;chleb pełnoziarnisty,0.160,jogurt naturalny,0.434,0.061,0.381,0.878
422,ser żółty;jogurt naturalny,0.175,chleb pełnoziarnisty,0.414,0.061,0.349,0.842
423,chleb pełnoziarnisty;jogurt naturalny,0.169,ser żółty,0.418,0.061,0.361,0.864
424,pomidory;chleb pełnoziarnisty,0.076,banany,0.389,0.026,0.342,0.879
425,pomidory;banany,0.066,chleb pełnoziarnisty,0.414,0.026,0.394,0.952
426,chleb pełnoziarnisty;banany,0.158,pomidory,0.196,0.026,0.165,0.840
427,ziemniaki;oliwa z oliwek,0.071,kurczak,0.192,0.012,0.169,0.880
428,ziemniaki;kurczak,0.065,oliwa z oliwek,0.196,0.012,0.185,0.942
429,oliwa z oliwek;kurczak,0.047,ziemniaki,0.401,0.012,0.255,0.637
430,oliwa z oliwek;ryż brązowy,0.070,chleb pełnoziarnisty,0.414,0.027,0.386,0.932
431,oliwa z oliwek;chleb pełnoziarnisty,0.075,ryż brązowy,0.412,0.027,0.360,0.874
432,ryż brązowy;chleb pełnoziarnisty,0.176,oliwa z oliwek,0.196,0.027,0.153,0.783
433,ziemniaki;jabłka,0.160,makaron pełnoziarnisty,0.183,0.022,0.137,0.751
434,ziemniaki;makaron pełnoziarnisty,0.062,jabłka,0.407,0.022,0.355,0.872
435,jabłka;makaron pełnoziarnisty,0.066,ziemniaki,0.401,0.022,0.333,0.831
436,oliwa z oliwek;jajka,0.071,ogórki,0.396,0.019,0.268,0.676
437,oliwa z oliwek;ogórki,0.063,jajka,0.432,0.019,0.302,0.698
438,jajka;ogórki,0.155,oliwa z oliwek,0.196,0.019,0.123,0.625
439,oliwa z oliwek;jajka,0.071,makaron pełnoziarnisty,0.183,0.006,0.085,0.462
440,oliwa z oliwek;makaron pełnoziarnisty,0.036,jajka,0.432,0.006,0.167,0.386
441,jajka;makaron pełnoziarnisty,0.067,oliwa z oliwek,0.196,0.006,0.090,0.457
442,ziemniaki;ser żółty,0.159,kurczak,0.192,0.023,0.145,0.753
443,ziemniaki;kurczak,0.065,ser żółty,0.418,0.023,0.354,0.847
444,ser żółty;kurczak,0.065,ziemniaki,0.401,0.023,0.354,0.882
445,ser żółty;banany,0.163,makaron pełnoziarnisty,0.183,0.017,0.104,0.570
446,ser żółty;makaron pełnoziarnisty,0.063,banany,0.389,0.017,0.270,0.694
447,banany;makaron pełnoziarnisty,0.057,ser żółty,0.418,0.017,0.298,0.714
448,jajka;mleko,0.171,banany,0.389,0.058,0.339,0.872
449,jajka;banany,0.157,mleko,0.434,0.058,0.369,0.851
450,banany;mleko,0.165,jajka,0.432,0.058,0.352,0.814
451,jabłka;mleko,0.170,kurczak,0.192,0.019,0.112,0.582
452,jabłka;kurczak,0.066,mleko,0.434,0.019,0.288,0.663
453,mleko;kurczak,0.068,jabłka,0.407,0.019,0.279,0.687
454,pomidory;oliwa z oliwek,0.042,jabłka,0.407,0.012,0.286,0.702
455,oliwa z oliwek;jabłka,0.066,pomidory,0.196,0.012,0.182,0.928
456,pomidory;jabłka,0.057,oliwa z oliwek,0.196,0.012,0.211,1.074
457,oliwa z oliwek;płatki owsiane,0.045,ogórki,0.396,0.014,0.311,0.786
458,oliwa z oliwek;ogórki,0.063,płatki owsiane,0.210,0.014,0.222,1.058
459,płatki owsiane;ogórki,0.074,oliwa z oliwek,0.196,0.014,0.189,0.965
460,ryż brązowy;chleb pełnoziarnisty,0.176,makaron pełnoziarnisty,0.183,0.024,0.136,0.745
461,ryż brązowy;makaron pełnoziarnisty,0.067,chleb pełnoziarnisty,0.414,0.024,0.358,0.865
462,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,ryż brązowy,0.412,0.024,0.343,0.832
463,oliwa z oliwek;ser żółty,0.075,ryż brązowy,0.412,0.025,0.333,0.809
464,oliwa z oliwek;ryż brązowy,0.070,ser żółty,0.418,0.025,0.357,0.854
465,ser żółty;ryż brązowy,0.171,oliwa z oliwek,0.196,0.025,0.146,0.746
466,jabłka;banany,0.160,kurczak,0.192,0.024,0.150,0.781
467,jabłka;kurczak,0.066,banany,0.389,0.024,0.364,0.935
468,banany;kurczak,0.066,jabłka,0.407,0.024,0.364,0.893
469,jajka;ogórki,0.155,banany,0.389,0.064,0.413,1.061
470,jajka;banany,0.157,ogórki,0.396,0.064,0.408,1.029
471,ogórki;banany,0.156,jajka,0.432,0.064,0.410,0.950
472,ser żółty;płatki owsiane,0.078,makaron pełnoziarnisty,0.183,0.013,0.167,0.911
473,ser żółty;makaron pełnoziarnisty,0.063,płatki owsiane,0.210,0.013,0.206,0.983
474,płatki owsiane;makaron pełnoziarnisty,0.046,ser żółty,0.418,0.013,0.283,0.676
475,ziemniaki;pomidory,0.075,mleko,0.434,0.028,0.373,0.860
476,ziemniaki;mleko,0.178,pomidory,0.196,0.028,0.157,0.803
477,pomidory;mleko,0.082,ziemniaki,0.401,0.028,0.341,0.852
478,pomidory;mleko,0.082,banany,0.389,0.026,0.317,0.815
479,pomidory;banany,0.066,mleko,0.434,0.026,0.394,0.908
480,banany;mleko,0.165,pomidory,0.196,0.026,0.158,0.804
481,oliwa z oliwek;jabłka,0.066,kurczak,0.192,0.018,0.273,1.420
482,oliwa z oliwek;kurczak,0.047,jabłka,0.407,0.018,0.383,0.941
483,jabłka;kurczak,0.066,oliwa z oliwek,0.196,0.018,0.273,1.391
484,ryż brązowy;ogórki,0.169,banany,0.389,0.068,0.402,1.034
485,ryż brązowy;banany,0.149,ogórki,0.396,0.068,0.456,1.152
486,ogórki;banany,0.156,ryż brązowy,0.412,0.068,0.436,1.058
487,jabłka;jajka,0.167,jogurt naturalny,0.434,0.071,0.425,0.980
488,jabłka;jogurt naturalny,0.177,jajka,0.432,0.071,0.401,0.929
489,jajka;jogurt naturalny,0.180,jabłka,0.407,0.071,0.394,0.969
490,pomidory;ser żółty,0.065,mleko,0.434,0.031,0.477,1.099
491,pomidory;mleko,0.082,ser żółty,0.418,0.031,0.378,0.904
492,ser żółty;mleko,0.194,pomidory,0.196,0.031,0.160,0.815
493,ziemniaki;chleb pełnoziarnisty,0.164,jogurt naturalny,0.434,0.066,0.402,0.927
494,ziemniaki;jogurt naturalny,0.165,chleb pełnoziarnisty,0.414,0.066,0.400,0.966
495,chleb pełnoziarnisty;jogurt naturalny,0.169,ziemniaki,0.401,0.066,0.391,0.974
496,ziemniaki;jajka,0.177,ryż brązowy,0.412,0.071,0.401,0.974
497,ziemniaki;ryż brązowy,0.156,jajka,0.432,0.071,0.455,1.054
498,jajka;ryż brązowy,0.171,ziemniaki,0.401,0.071,0.415,1.035
499,jabłka;ser żółty,0.163,płatki owsiane,0.210,0.030,0.184,0.876
500,jabłka;płatki owsiane,0.082,ser żółty,0.418,0.030,0.366,0.875
501,ser żółty;płatki owsiane,0.078,jabłka,0.407,0.030,0.385,0.945
502,pomidory;ser żółty,0.065,ryż brązowy,0.412,0.019,0.292,0.709
503,pomidory;ryż brązowy,0.063,ser żółty,0.418,0.019,0.302,0.722
504,ser żółty;ryż brązowy,0.171,pomidory,0.196,0.019,0.111,0.567
505,ryż brązowy;mleko,0.181,makaron pełnoziarnisty,0.183,0.025,0.138,0.755
506,ryż brązowy;makaron pełnoziarnisty,0.067,mleko,0.434,0.025,0.373,0.860
507,mleko;makaron pełnoziarnisty,0.071,ryż brązowy,0.412,0.025,0.352,0.855
508,pomidory;jajka,0.070,ogórki,0.396,0.023,0.329,0.830
509,pomidory;ogórki,0.068,jajka,0.432,0.023,0.338,0.783
510,jajka;ogórki,0.155,pomidory,0.196,0.023,0.148,0.757
511,płatki owsiane;chleb pełnoziarnisty,0.073,banany,0.389,0.030,0.411,1.056
512,płatki owsiane;banany,0.067,chleb pełnoziarnisty,0.414,0.030,0.448,1.082
513,chleb pełnoziarnisty;banany,0.158,płatki owsiane,0.210,0.030,0.190,0.904
514,chleb pełnoziarnisty;kurczak,0.076,makaron pełnoziarnisty,0.183,0.019,0.250,1.366
515,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,kurczak,0.192,0.019,0.271,1.414
516,kurczak;makaron pełnoziarnisty,0.040,chleb pełnoziarnisty,0.414,0.019,0.475,1.147
517,jajka;chleb pełnoziarnisty,0.180,makaron pełnoziarnisty,0.183,0.027,0.150,0.820
518,jajka;makaron pełnoziarnisty,0.067,chleb pełnoziarnisty,0.414,0.027,0.403,0.973
519,chleb pełnoziarnisty;makaron pełnoziarnisty,0.070,jajka,0.432,0.027,0.386,0.893
520,ogórki;banany,0.156,kurczak,0.192,0.023,0.147,0.768
521,ogórki;kurczak,0.065,banany,0.389,0.023,0.354,0.910
522,banany;kurczak,0.066,ogórki,0.396,0.023,0.348,0.880
523,jogurt naturalny;banany,0.156,makaron pełnoziarnisty,0.183,0.016,0.103,0.560
524,jogurt naturalny;makaron pełnoziarnisty,0.057,banany,0.389,0.016,0.281,0.722
525,banany;makaron pełnoziarnisty,0.057,jogurt naturalny,0.434,0.016,0.281,0.647
526,ziemniaki;jogurt naturalny,0.165,ogórki,0.396,0.053,0.321,0.811
527,ziemniaki;ogórki,0.153,jogurt naturalny,0.434,0.053,0.346,0.798
528,jogurt naturalny;ogórki,0.162,ziemniaki,0.401,0.053,0.327,0.816
529,jabłka;jogurt naturalny,0.177,mleko,0.434,0.079,0.446,1.028
530,jabłka;mleko,0.170,jogurt naturalny,0.434,0.079,0.465,1.071
531,jogurt naturalny;mleko,0.184,jabłka,0.407,0.079,0.429,1.055
532,płatki owsiane;ryż brązowy,0.070,banany,0.389,0.018,0.257,0.661
533,płatki owsiane;banany,0.067,ryż brązowy,0.412,0.018,0.269,0.652
534,ryż brązowy;banany,0.149,płatki owsiane,0.210,0.018,0.121,0.575
535,jogurt naturalny;mleko,0.184,banany,0.389,0.063,0.342,0.880
536,jogurt naturalny;banany,0.156,mleko,0.434,0.063,0.404,0.931
537,banany;mleko,0.165,jogurt naturalny,0.434,0.063,0.382,0.880
538,ser żółty;ogórki,0.172,mleko,0.434,0.076,0.442,1.018
539,ser żółty;mleko,0.194,ogórki,0.396,0.076,0.392,0.989
540,ogórki;mleko,0.162,ser żółty,0.418,0.076,0.469,1.122
541,oliwa z oliwek;płatki owsiane,0.045,makaron pełnoziarnisty,0.183,0.010,0.222,1.214
542,oliwa z oliwek;makaron pełnoziarnisty,0.036,płatki owsiane,0.210,0.010,0.278,1.323
543,płatki owsiane;makaron pełnoziarnisty,0.046,oliwa z oliwek,0.196,0.010,0.217,1.109
544,ziemniaki;jabłka,0.160,chleb pełnoziarnisty,0.414,0.067,0.419,1.011
545,ziemniaki;chleb pełnoziarnisty,0.164,jabłka,0.407,0.067,0.409,1.004
546,jabłka;chleb pełnoziarnisty,0.162,ziemniaki,0.401,0.067,0.414,1.031
547,ziemniaki;oliwa z oliwek,0.071,jajka,0.432,0.030,0.423,0.978
548,ziemniaki;jajka,0.177,oliwa z oliwek,0.196,0.030,0.169,0.865
549,oliwa z oliwek;jajka,0.071,ziemniaki,0.401,0.030,0.423,1.054
550,ser żółty;chleb pełnoziarnisty,0.160,banany,0.389,0.061,0.381,0.980
551,ser żółty;banany,0.163,chleb pełnoziarnisty,0.414,0.061,0.374,0.904
552,chleb pełnoziarnisty;banany,0.158,ser żółty,0.418,0.061,0.386,0.924
553,oliwa z oliwek;jabłka,0.066,banany,0.389,0.027,0.409,1.052
554,oliwa z oliwek;banany,0.069,jabłka,0.407,0.027,0.391,0.961
555,jabłka;banany,0.160,oliwa z oliwek,0.196,0.027,0.169,0.861
556,oliwa z oliwek;jogurt naturalny,0.085,mleko,0.434,0.033,0.388,0.895
557,oliwa z oliwek;mleko,0.075,jogurt naturalny,0.434,0.033,0.440,1.014
558,jogurt naturalny;mleko,0.184,oliwa z oliwek,0.196,0.033,0.179,0.915
559,płatki owsiane;mleko,0.079,banany,0.389,0.022,0.278,0.716
560,płatki owsiane;banany,0.067,mleko,0.434,0.022,0.328,0.757
561,banany;mleko,0.165,płatki owsiane,0.210,0.022,0.133,0.635
562,jabłka;ser żółty,0.163,chleb pełnoziarnisty,0.414,0.059,0.362,0.874
563,jabłka;chleb pełnoziarnisty,0.162,ser żółty,0.418,0.059,0.364,0.871
564,ser żółty;chleb pełnoziarnisty,0.160,jabłka,0.407,0.059,0.369,0.906
565,jabłka;ryż brązowy,0.175,chleb pełnoziarnisty,0.414,0.079,0.451,1.090
566,jabłka;chleb pełnoziarnisty,0.162,ryż brązowy,0.412,0.079,0.488,1.184
567,ryż brązowy;chleb pełnoziarnisty,0.176,jabłka,0.407,0.079,0.449,1.103
568,ziemniaki;płatki owsiane,0.080,makaron pełnoziarnisty,0.183,0.016,0.200,1.093
569,ziemniaki;makaron pełnoziarnisty,0.062,płatki owsiane,0.210,0.016,0.258,1.229
570,płatki owsiane;makaron pełnoziarnisty,0.046,ziemniaki,0.401,0.016,0.348,0.867
571,jabłka;jajka,0.167,makaron pełnoziarnisty,0.183,0.019,0.114,0.622
572,jabłka;makaron pełnoziarnisty,0.066,jajka,0.432,0.019,0.288,0.666
573,jajka;makaron pełnoziarnisty,0.067,jabłka,0.407,0.019,0.284,0.697
574,pomidory;ryż brązowy,0.063,banany,0.389,0.014,0.222,0.571
575,pomidory;banany,0.066,ryż brązowy,0.412,0.014,0.212,0.515
576,ryż brązowy;banany,0.149,pomidory,0.196,0.014,0.094,0.479
577,ser żółty;jogurt naturalny,0.175,banany,0.389,0.061,0.349,0.896
578,ser żółty;banany,0.163,jogurt naturalny,0.434,0.061,0.374,0.862
579,jogurt naturalny;banany,0.156,ser żółty,0.418,0.061,0.391,0.935
580,jabłka;jajka,0.167,banany,0.389,0.056,0.335,0.862
581,jabłka;banany,0.160,jajka,0.432,0.056,0.350,0.810
582,jajka;banany,0.157,jabłka,0.407,0.056,0.357,0.876
583,pomidory;ser żółty,0.065,banany,0.389,0.020,0.308,0.791
584,pomidory;banany,0.066,ser żółty,0.418,0.020,0.303,0.725
585,ser żółty;banany,0.163,pomidory,0.196,0.020,0.123,0.626
586,jajka;ryż brązowy,0.171,mleko,0.434,0.072,0.421,0.970
587,jajka;mleko,0.171,ryż brązowy,0.412,0.072,0.421,1.022
588,ryż brązowy;mleko,0.181,jajka,0.432,0.072,0.398,0.921
589,jabłka;płatki owsiane,0.082,banany,0.389,0.027,0.329,0.846
590,jabłka;banany,0.160,płatki owsiane,0.210,0.027,0.169,0.804
591,płatki owsiane;banany,0.067,jabłka,0.407,0.027,0.403,0.990
592,oliwa z oliwek;jajka,0.071,jogurt naturalny,0.434,0.031,0.437,1.006
593,oliwa z oliwek;jogurt naturalny,0.085,jajka,0.432,0.031,0.365,0.844
594,jajka;jogurt naturalny,0.180,oliwa z oliwek,0.196,0.031,0.172,0.879
595,płatki owsiane;ogórki,0.074,banany,0.389,0.020,0.270,0.695
596,płatki owsiane;banany,0.067,ogórki,0.396,0.020,0.299,0.754
597,ogórki;banany,0.156,płatki owsiane,0.210,0.020,0.128,0.611
598,oliwa z oliwek;jabłka,0.066,jajka,0.432,0.019,0.288,0.666
599,oliwa z oliwek;jajka,0.071,jabłka,0.407,0.019,0.268,0.658
600,jabłka;jajka,0.167,oliwa z oliwek,0.196,0.019,0.114,0.580
601,ziemniaki;chleb pełnoziarnisty,0.164,kurczak,0.192,0.026,0.159,0.826
602,ziemniaki;kurczak,0.065,chleb pełnoziarnisty,0.414,0.026,0.400,0.966
603,chleb pełnoziarnisty;kurczak,0.076,ziemniaki,0.401,0.026,0.342,0.853
604,płatki owsiane;ogórki,0.074,makaron pełnoziarnisty,0.183,0.013,0.176,0.960
605,płatki owsiane;makaron pełnoziarnisty,0.046,ogórki,0.396,0.013,0.283,0.714
606,ogórki;makaron pełnoziarnisty,0.070,płatki owsiane,0.210,0.013,0.186,0.884
607,ser żółty;płatki owsiane,0.078,ryż brązowy,0.412,0.025,0.321,0.778
608,ser żółty;ryż brązowy,0.171,płatki owsiane,0.210,0.025,0.146,0.696
609,płatki owsiane;ryż brązowy,0.070,ser żółty,0.418,0.025,0.357,0.854
610,ryż brązowy;ogórki,0.169,makaron pełnoziarnisty,0.183,0.024,0.142,0.776
611,ryż brązowy;makaron pełnoziarnisty,0.067,ogórki,0.396,0.024,0.358,0.905
612,ogórki;makaron pełnoziarnisty,0.070,ryż brązowy,0.412,0.024,0.343,0.832
613,jabłka;jogurt naturalny,0.177,kurczak,0.192,0.027,0.153,0.794
614,jabłka;kurczak,0.066,jogurt naturalny,0.434,0.027,0.409,0.943
615,jogurt naturalny;kurczak,0.076,jabłka,0.407,0.027,0.355,0.873
616,ziemniaki;jogurt naturalny,0.165,makaron pełnoziarnisty,0.183,0.016,0.097,0.530
617,ziemniaki;makaron pełnoziarnisty,0.062,jogurt naturalny,0.434,0.016,0.258,0.595
618,jogurt naturalny;makaron pełnoziarnisty,0.057,ziemniaki,0.401,0.016,0.281,0.700
619,ryż brązowy;kurczak,0.060,makaron pełnoziarnisty,0.183,0.013,0.217,1.184
620,ryż brązowy;makaron pełnoziarnisty,0.067,kurczak,0.192,0.013,0.194,1.011
621,kurczak;makaron pełnoziarnisty,0.040,ryż brązowy,0.412,0.013,0.325,0.789
622,ziemniaki;chleb pełnoziarnisty,0.164,ogórki,0.396,0.060,0.366,0.924
623,ziemniaki;ogórki,0.153,chleb pełnoziarnisty,0.414,0.060,0.392,0.947
624,chleb pełnoziarnisty;ogórki,0.163,ziemniaki,0.401,0.060,0.368,0.918
625,płatki owsiane;jajka,0.080,kurczak,0.192,0.012,0.150,0.781
626,płatki owsiane;kurczak,0.046,jajka,0.432,0.012,0.261,0.604
627,jajka;kurczak,0.080,płatki owsiane,0.210,0.012,0.150,0.714
628,jabłka;płatki owsiane,0.082,ogórki,0.396,0.027,0.329,0.831
629,jabłka;ogórki,0.150,płatki owsiane,0.210,0.027,0.180,0.857
630,płatki owsiane;ogórki,0.074,jabłka,0.407,0.027,0.365,0.896
631,oliwa z oliwek;jabłka,0.066,ogórki,0.396,0.021,0.318,0.803
632,oliwa z oliwek;ogórki,0.063,jabłka,0.407,0.021,0.333,0.819
633,jabłka;ogórki,0.150,oliwa z oliwek,0.196,0.021,0.140,0.714
634,jabłka;płatki owsiane,0.082,jogurt naturalny,0.434,0.035,0.427,0.983
635,jabłka;jogurt naturalny,0.177,płatki owsiane,0.210,0.035,0.198,0.942
636,płatki owsiane;jogurt naturalny,0.079,jabłka,0.407,0.035,0.443,1.089
637,oliwa z oliwek;jabłka,0.066,mleko,0.434,0.027,0.409,0.943
638,oliwa z oliwek;mleko,0.075,jabłka,0.407,0.027,0.360,0.885
639,jabłka;mleko,0.170,oliwa z oliwek,0.196,0.027,0.159,0.810
