id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
285,bottled water;frankfurter;sausage;whole milk,0.005,whipped/sour cream,0.155,0.003,0.600,3.871
286,bottled beer;bottled water;soda;yogurt,0.005,whipped/sour cream,0.155,0.003,0.600,3.871
287,pork;root vegetables;shopping bags,0.007,soda;whole milk,0.151,0.004,0.571,3.784
288,butter;chocolate;other vegetables,0.007,whole milk;yogurt,0.151,0.004,0.571,3.784
289,chocolate;pastry;yogurt,0.005,bottled beer,0.159,0.003,0.600,3.774
290,oil;sausage;tropical fruit,0.005,bottled beer,0.159,0.003,0.600,3.774
291,brown bread;misc. beverages;rolls/buns,0.005,bottled beer,0.159,0.003,0.600,3.774
292,chocolate;uht-milk;whole milk,0.005,bottled beer,0.159,0.003,0.600,3.774
293,bottled water;sausage;waffles,0.005,bottled beer,0.159,0.003,0.600,3.774
294,bottled water;oil;rolls/buns,0.005,bottled beer,0.159,0.003,0.600,3.774
295,brown bread;domestic eggs;root vegetables,0.005,bottled beer,0.159,0.003,0.600,3.774
296,canned beer;curd;margarine,0.005,bottled beer,0.159,0.003,0.600,3.774
297,berries;root vegetables;sausage,0.005,bottled beer,0.159,0.003,0.600,3.774
298,berries;citrus fruit;soda,0.005,bottled beer,0.159,0.003,0.600,3.774
299,ham;pip fruit;rolls/buns,0.005,bottled beer,0.159,0.003,0.600,3.774
300,margarine;onions;other vegetables,0.005,bottled beer,0.159,0.003,0.600,3.774
301,cat food;citrus fruit;whole milk,0.005,bottled beer,0.159,0.003,0.600,3.774
302,brown bread;misc. beverages;other vegetables,0.005,bottled beer,0.159,0.003,0.600,3.774
303,bottled water;margarine;other vegetables;soda,0.005,bottled beer,0.159,0.003,0.600,3.774
304,chocolate;other vegetables;whipped/sour cream;whole milk,0.005,bottled beer,0.159,0.003,0.600,3.774
305,bottled water;pork;sausage;whole milk,0.005,bottled beer,0.159,0.003,0.600,3.774
306,other vegetables;pip fruit;rolls/buns;whipped/sour cream,0.005,bottled beer,0.159,0.003,0.600,3.774
307,domestic eggs;other vegetables;rolls/buns;tropical fruit;whole milk,0.005,bottled beer,0.159,0.003,0.600,3.774
308,brown bread;other vegetables;rolls/buns;tropical fruit;whole milk,0.005,bottled beer,0.159,0.003,0.600,3.774
309,beef;coffee;whole milk,0.007,whipped/sour cream,0.155,0.004,0.571,3.687
310,condensed milk;whipped/sour cream,0.004,sausage,0.206,0.003,0.750,3.641
311,newspapers;sugar;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
312,fruit/vegetable juice;rolls/buns;specialty bar,0.004,sausage,0.206,0.003,0.750,3.641
313,bottled beer;oil;tropical fruit,0.004,sausage,0.206,0.003,0.750,3.641
314,napkins;whipped/sour cream;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
315,onions;sliced cheese;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
316,condensed milk;other vegetables;root vegetables,0.004,sausage,0.206,0.003,0.750,3.641
317,chocolate;other vegetables;uht-milk,0.004,sausage,0.206,0.003,0.750,3.641
318,pot plants;rolls/buns;soda,0.004,sausage,0.206,0.003,0.750,3.641
319,long life bakery product;newspapers;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
320,citrus fruit;domestic eggs;whipped/sour cream,0.004,sausage,0.206,0.003,0.750,3.641
321,brown bread;meat;tropical fruit,0.004,sausage,0.206,0.003,0.750,3.641
322,hamburger meat;newspapers;whipped/sour cream,0.004,sausage,0.206,0.003,0.750,3.641
323,brown bread;misc. beverages;root vegetables,0.004,sausage,0.206,0.003,0.750,3.641
324,other vegetables;shopping bags;white bread;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
325,butter;other vegetables;pip fruit;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
326,brown bread;newspapers;root vegetables;soda,0.004,sausage,0.206,0.003,0.750,3.641
327,chocolate;other vegetables;rolls/buns;whipped/sour cream,0.004,sausage,0.206,0.003,0.750,3.641
328,curd;rolls/buns;root vegetables;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
329,other vegetables;pip fruit;root vegetables;whipped/sour cream,0.004,sausage,0.206,0.003,0.750,3.641
330,other vegetables;soda;tropical fruit;whipped/sour cream,0.004,sausage,0.206,0.003,0.750,3.641
331,bottled water;soda;whipped/sour cream;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
332,bottled beer;tropical fruit;waffles;whole milk,0.004,sausage,0.206,0.003,0.750,3.641
333,bottled water;frozen vegetables;soda;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
334,bottled water;other vegetables;white bread;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
335,domestic eggs;pastry;rolls/buns;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
336,hamburger meat;whipped/sour cream;whole milk;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
337,bottled beer;bottled water;waffles;whole milk,0.004,sausage,0.206,0.003,0.750,3.641
338,rolls/buns;soda;uht-milk;whole milk;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
339,other vegetables;pip fruit;whipped/sour cream;whole milk;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
340,other vegetables;rolls/buns;white bread;whole milk;yogurt,0.004,sausage,0.206,0.003,0.750,3.641
341,bottled water;other vegetables;rolls/buns;root vegetables;soda;whole milk,0.004,sausage,0.206,0.003,0.750,3.641
342,baking powder;newspapers,0.005,canned beer,0.165,0.003,0.600,3.636
343,chicken;sugar;whole milk,0.005,canned beer,0.165,0.003,0.600,3.636
344,domestic eggs;oil;rolls/buns,0.005,canned beer,0.165,0.003,0.600,3.636
345,bottled water;oil;rolls/buns,0.005,canned beer,0.165,0.003,0.600,3.636
346,ice cream;rolls/buns;whipped/sour cream,0.005,canned beer,0.165,0.003,0.600,3.636
347,bottled beer;curd;margarine,0.005,canned beer,0.165,0.003,0.600,3.636
348,ham;newspapers;rolls/buns,0.005,canned beer,0.165,0.003,0.600,3.636
349,brown bread;misc. beverages;rolls/buns,0.005,canned beer,0.165,0.003,0.600,3.636
350,bottled water;root vegetables;specialty chocolate,0.005,canned beer,0.165,0.003,0.600,3.636
351,bottled water;brown bread;frankfurter;soda,0.005,canned beer,0.165,0.003,0.600,3.636
352,margarine;rolls/buns;tropical fruit;yogurt,0.005,canned beer,0.165,0.003,0.600,3.636
353,candy;rolls/buns;whole milk;yogurt,0.005,canned beer,0.165,0.003,0.600,3.636
354,fruit/vegetable juice;pastry;rolls/buns;root vegetables,0.005,canned beer,0.165,0.003,0.600,3.636
355,frankfurter;root vegetables;shopping bags;whole milk,0.005,canned beer,0.165,0.003,0.600,3.636
356,fruit/vegetable juice;other vegetables;pastry;root vegetables,0.005,canned beer,0.165,0.003,0.600,3.636
357,citrus fruit;shopping bags;tropical fruit;whole milk,0.005,canned beer,0.165,0.003,0.600,3.636
358,margarine;other vegetables;rolls/buns;root vegetables,0.005,canned beer,0.165,0.003,0.600,3.636
359,brown bread;meat;other vegetables;whole milk,0.005,canned beer,0.165,0.003,0.600,3.636
360,soda;specialty chocolate;yogurt,0.006,citrus fruit,0.185,0.004,0.667,3.604
361,brown bread;pork;tropical fruit,0.005,shopping bags,0.168,0.003,0.600,3.571
362,dessert;white bread;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
363,beef;berries;soda,0.005,shopping bags,0.168,0.003,0.600,3.571
364,beverages;frankfurter;soda,0.005,shopping bags,0.168,0.003,0.600,3.571
365,other vegetables;pet care;soda,0.005,shopping bags,0.168,0.003,0.600,3.571
366,brown bread;sausage;white bread,0.005,shopping bags,0.168,0.003,0.600,3.571
367,beef;butter milk;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
368,cream cheese;fruit/vegetable juice;soda,0.005,shopping bags,0.168,0.003,0.600,3.571
369,brown bread;curd;root vegetables,0.005,shopping bags,0.168,0.003,0.600,3.571
370,other vegetables;pip fruit;pork;tropical fruit,0.005,shopping bags,0.168,0.003,0.600,3.571
371,berries;other vegetables;soda;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
372,other vegetables;sausage;white bread;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
373,brown bread;citrus fruit;rolls/buns;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
374,beef;pork;soda;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
375,dessert;other vegetables;rolls/buns;white bread,0.005,shopping bags,0.168,0.003,0.600,3.571
376,brown bread;pork;whole milk;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
377,berries;other vegetables;pip fruit;soda,0.005,shopping bags,0.168,0.003,0.600,3.571
378,chicken;citrus fruit;soda;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
379,berries;other vegetables;rolls/buns;soda,0.005,shopping bags,0.168,0.003,0.600,3.571
380,canned beer;margarine;soda;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
381,dessert;rolls/buns;root vegetables;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
382,berries;root vegetables;whole milk;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
383,newspapers;root vegetables;soda;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
384,brown bread;other vegetables;white bread;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
385,margarine;newspapers;whole milk;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
386,berries;bottled water;other vegetables;soda,0.005,shopping bags,0.168,0.003,0.600,3.571
387,brown bread;canned beer;whole milk;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
388,brown bread;pork;soda;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
389,brown bread;rolls/buns;white bread;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
390,beef;pork;soda;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
391,pork;soda;tropical fruit;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
392,brown bread;root vegetables;soda;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
393,bottled water;canned beer;root vegetables;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
394,chicken;citrus fruit;whole milk;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
395,other vegetables;pork;root vegetables;soda;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
396,other vegetables;pork;soda;tropical fruit;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
397,bottled water;brown bread;other vegetables;soda;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
398,bottled water;brown bread;rolls/buns;soda;whole milk,0.005,shopping bags,0.168,0.003,0.600,3.571
399,brown bread;other vegetables;soda;whole milk;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
400,pork;rolls/buns;soda;whole milk;yogurt,0.005,shopping bags,0.168,0.003,0.600,3.571
401,sliced cheese;waffles,0.004,yogurt,0.283,0.004,1.000,3.534
402,misc. beverages;pip fruit;sausage,0.003,yogurt,0.283,0.003,1.000,3.534
403,berries;canned beer;tropical fruit,0.003,yogurt,0.283,0.003,1.000,3.534
404,newspapers;sausage;specialty bar,0.003,yogurt,0.283,0.003,1.000,3.534
405,citrus fruit;shopping bags;specialty chocolate,0.003,yogurt,0.283,0.003,1.000,3.534
406,sliced cheese;waffles;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
407,berries;butter;newspapers,0.003,yogurt,0.283,0.003,1.000,3.534
408,berries;bottled water;pork;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
409,citrus fruit;salty snack;soda;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
410,beef;pork;shopping bags;soda,0.003,yogurt,0.283,0.003,1.000,3.534
411,rolls/buns;sausage;shopping bags;whipped/sour cream,0.003,yogurt,0.283,0.003,1.000,3.534
412,berries;newspapers;other vegetables;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
413,curd;meat;other vegetables;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
414,other vegetables;sausage;soft cheese;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
415,bottled water;frozen vegetables;sausage;soda,0.003,yogurt,0.283,0.003,1.000,3.534
416,berries;bottled water;other vegetables;sausage,0.003,yogurt,0.283,0.003,1.000,3.534
417,beef;pork;rolls/buns;sausage,0.003,yogurt,0.283,0.003,1.000,3.534
418,beef;pork;rolls/buns;soda;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
419,rolls/buns;sausage;soda;uht-milk;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
420,other vegetables;pastry;root vegetables;sausage;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
421,beef;pork;root vegetables;soda;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
422,bottled water;pork;root vegetables;soda;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
423,other vegetables;pork;rolls/buns;shopping bags;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
424,brown bread;citrus fruit;shopping bags;soda;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
425,other vegetables;pastry;soda;whipped/sour cream;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
426,brown bread;citrus fruit;other vegetables;shopping bags;whole milk,0.003,yogurt,0.283,0.003,1.000,3.534
427,syrup,0.005,pip fruit,0.171,0.003,0.600,3.509
428,ice cream;oil,0.005,pip fruit,0.171,0.003,0.600,3.509
429,dish cleaner;root vegetables,0.005,pip fruit,0.171,0.003,0.600,3.509
430,pastry;pot plants,0.005,pip fruit,0.171,0.003,0.600,3.509
431,pastry;root vegetables;specialty chocolate,0.005,pip fruit,0.171,0.003,0.600,3.509
432,hamburger meat;margarine;whole milk,0.005,pip fruit,0.171,0.003,0.600,3.509
433,root vegetables;tropical fruit;waffles,0.005,pip fruit,0.171,0.003,0.600,3.509
434,chocolate;pork;rolls/buns,0.005,pip fruit,0.171,0.003,0.600,3.509
435,hamburger meat;pastry;yogurt,0.005,pip fruit,0.171,0.003,0.600,3.509
436,other vegetables;pork;waffles,0.005,pip fruit,0.171,0.003,0.600,3.509
437,beverages;other vegetables;pastry,0.005,pip fruit,0.171,0.003,0.600,3.509
438,bottled water;brown bread;pastry;whole milk,0.005,pip fruit,0.171,0.003,0.600,3.509
439,bottled water;other vegetables;pork;soda,0.005,pip fruit,0.171,0.003,0.600,3.509
440,berries;other vegetables;pork;whole milk,0.005,pip fruit,0.171,0.003,0.600,3.509
441,berries;bottled water;other vegetables;soda,0.005,pip fruit,0.171,0.003,0.600,3.509
442,berries;other vegetables;shopping bags;soda,0.005,pip fruit,0.171,0.003,0.600,3.509
443,root vegetables;waffles;whole milk;yogurt,0.005,pip fruit,0.171,0.003,0.600,3.509
444,other vegetables;rolls/buns;semi-finished bread;whole milk,0.005,pip fruit,0.171,0.003,0.600,3.509
445,chocolate;frankfurter;other vegetables;whole milk,0.005,pip fruit,0.171,0.003,0.600,3.509
446,bottled water;other vegetables;pork;rolls/buns,0.005,pip fruit,0.171,0.003,0.600,3.509
447,berries;sausage;soda;whole milk,0.005,pip fruit,0.171,0.003,0.600,3.509
448,beef;frankfurter;other vegetables;soda,0.005,pip fruit,0.171,0.003,0.600,3.509
449,bottled water;other vegetables;pork;tropical fruit,0.005,pip fruit,0.171,0.003,0.600,3.509
450,bottled water;chocolate;other vegetables;rolls/buns;whole milk,0.005,pip fruit,0.171,0.003,0.600,3.509
451,baking powder;chocolate,0.004,bottled water,0.214,0.003,0.750,3.505
452,brown bread;citrus fruit;frozen vegetables,0.004,bottled water,0.214,0.003,0.750,3.505
453,canned beer;chocolate;citrus fruit,0.004,bottled water,0.214,0.003,0.750,3.505
454,butter;chocolate;sausage,0.004,bottled water,0.214,0.003,0.750,3.505
455,processed cheese;rolls/buns;root vegetables,0.004,bottled water,0.214,0.003,0.750,3.505
456,berries;brown bread;soda,0.004,bottled water,0.214,0.003,0.750,3.505
457,berries;curd;soda,0.004,bottled water,0.214,0.003,0.750,3.505
458,berries;butter;soda,0.004,bottled water,0.214,0.003,0.750,3.505
459,curd;frozen meals;other vegetables,0.004,bottled water,0.214,0.003,0.750,3.505
460,shopping bags;specialty chocolate;yogurt,0.004,bottled water,0.214,0.003,0.750,3.505
461,curd cheese;other vegetables;whole milk,0.004,bottled water,0.214,0.003,0.750,3.505
462,chocolate;ham;whole milk,0.004,bottled water,0.214,0.003,0.750,3.505
463,brown bread;rolls/buns;waffles,0.004,bottled water,0.214,0.003,0.750,3.505
464,domestic eggs;meat;pastry,0.004,bottled water,0.214,0.003,0.750,3.505
465,canned beer;root vegetables;specialty chocolate,0.004,bottled water,0.214,0.003,0.750,3.505
466,berries;pork;whole milk;yogurt,0.004,bottled water,0.214,0.003,0.750,3.505
467,brown bread;canned beer;frankfurter;soda,0.004,bottled water,0.214,0.003,0.750,3.505
468,brown bread;frankfurter;rolls/buns;soda,0.004,bottled water,0.214,0.003,0.750,3.505
469,bottled beer;dessert;other vegetables;whole milk,0.004,bottled water,0.214,0.003,0.750,3.505
470,brown bread;chocolate;other vegetables;whole milk,0.004,bottled water,0.214,0.003,0.750,3.505
471,berries;other vegetables;pip fruit;yogurt,0.004,bottled water,0.214,0.003,0.750,3.505
472,sausage;soda;tropical fruit;whipped/sour cream,0.004,bottled water,0.214,0.003,0.750,3.505
473,canned beer;root vegetables;shopping bags;yogurt,0.004,bottled water,0.214,0.003,0.750,3.505
474,bottled beer;sausage;waffles;whole milk,0.004,bottled water,0.214,0.003,0.750,3.505
475,onions;other vegetables;root vegetables;soda,0.004,bottled water,0.214,0.003,0.750,3.505
476,other vegetables;root vegetables;sausage;soda;yogurt,0.004,bottled water,0.214,0.003,0.750,3.505
477,brown bread;shopping bags;soda;whole milk;yogurt,0.004,bottled water,0.214,0.003,0.750,3.505
478,chocolate;other vegetables;pip fruit;rolls/buns;whole milk,0.004,bottled water,0.214,0.003,0.750,3.505
479,other vegetables;pastry;root vegetables;soda;whole milk,0.004,bottled water,0.214,0.003,0.750,3.505
480,hamburger meat;specialty chocolate,0.006,other vegetables;whole milk,0.191,0.004,0.667,3.490
481,berries;pip fruit;yogurt,0.006,other vegetables;whole milk,0.191,0.004,0.667,3.490
482,cat food;sausage;yogurt,0.006,other vegetables;whole milk,0.191,0.004,0.667,3.490
483,root vegetables;shopping bags;white bread,0.006,other vegetables;whole milk,0.191,0.004,0.667,3.490
484,butter;chocolate;yogurt,0.006,other vegetables;whole milk,0.191,0.004,0.667,3.490
485,chocolate;whipped/sour cream;yogurt,0.006,other vegetables;whole milk,0.191,0.004,0.667,3.490
486,brown bread;coffee;soda,0.007,canned beer,0.165,0.004,0.571,3.463
487,chicken;domestic eggs;whole milk,0.007,shopping bags,0.168,0.004,0.571,3.401
488,canned beer;newspapers;soda;whole milk,0.007,shopping bags,0.168,0.004,0.571,3.401
489,brown bread;curd;other vegetables;whole milk,0.007,shopping bags,0.168,0.004,0.571,3.401
490,other vegetables;root vegetables;white bread;whole milk,0.007,shopping bags,0.168,0.004,0.571,3.401
491,brown bread;citrus fruit;whole milk;yogurt,0.007,shopping bags,0.168,0.004,0.571,3.401
492,pet care;pip fruit,0.005,pastry,0.178,0.003,0.600,3.371
493,dessert;hygiene articles,0.005,pastry,0.178,0.003,0.600,3.371
494,beef;coffee;rolls/buns,0.005,pastry,0.178,0.003,0.600,3.371
495,margarine;onions;whole milk,0.005,pastry,0.178,0.003,0.600,3.371
496,processed cheese;rolls/buns;soda,0.005,pastry,0.178,0.003,0.600,3.371
497,butter;curd;yogurt,0.005,pastry,0.178,0.003,0.600,3.371
498,brown bread;domestic eggs;root vegetables,0.005,pastry,0.178,0.003,0.600,3.371
499,bottled water;domestic eggs;meat,0.005,pastry,0.178,0.003,0.600,3.371
500,bottled water;citrus fruit;newspapers;soda,0.005,pastry,0.178,0.003,0.600,3.371
501,bottled water;meat;soda;whole milk,0.005,pastry,0.178,0.003,0.600,3.371
502,canned beer;fruit/vegetable juice;root vegetables;whole milk,0.005,pastry,0.178,0.003,0.600,3.371
503,canned beer;fruit/vegetable juice;other vegetables;root vegetables,0.005,pastry,0.178,0.003,0.600,3.371
504,brown bread;canned beer;other vegetables;soda,0.005,pastry,0.178,0.003,0.600,3.371
505,coffee;rolls/buns;tropical fruit;whole milk,0.005,pastry,0.178,0.003,0.600,3.371
506,bottled beer;frozen vegetables;other vegetables;whole milk,0.005,pastry,0.178,0.003,0.600,3.371
507,brown bread;other vegetables;rolls/buns;sausage;whole milk,0.005,pastry,0.178,0.003,0.600,3.371
508,domestic eggs;other vegetables;rolls/buns;root vegetables;whole milk,0.005,pastry,0.178,0.003,0.600,3.371
509,mustard;pastry,0.005,rolls/buns;whole milk,0.179,0.003,0.600,3.352
