id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
1295,ser żółty;makaron pełnoziarnisty,0.063,jogurt naturalny,0.434,0.017,0.270,0.622
1296,jabłka;jajka,0.167,makaron pełnoziarnisty,0.183,0.019,0.114,0.622
1297,ziemniaki;ryż brązowy,0.156,pomidory,0.196,0.019,0.122,0.621
1298,płatki owsiane;jogurt naturalny,0.079,banany,0.389,0.019,0.241,0.618
1299,jabłka;kurczak,0.066,ser żółty,0.418,0.017,0.258,0.616
1300,pomidory;mleko,0.082,ogórki,0.396,0.020,0.244,0.616
1301,ziemniaki;pomidory,0.075,ryż brązowy,0.412,0.019,0.253,0.615
1302,ziemniaki;mleko,0.178,kurczak,0.192,0.021,0.118,0.614
1303,jajka;makaron pełnoziarnisty,0.067,banany,0.389,0.016,0.239,0.614
1304,oliwa z oliwek;ogórki,0.063,banany,0.389,0.015,0.238,0.612
1305,ogórki;banany,0.156,płatki owsiane,0.210,0.020,0.128,0.611
1306,ser żółty;ryż brązowy,0.171,makaron pełnoziarnisty,0.183,0.019,0.111,0.607
1307,chleb pełnoziarnisty;kurczak,0.076,ryż brązowy,0.412,0.019,0.250,0.607
1308,oliwa z oliwek;pomidory,0.042,jajka,0.432,0.011,0.262,0.606
1309,ziemniaki;jabłka,0.160,pomidory,0.196,0.019,0.119,0.606
1310,ryż brązowy;mleko,0.181,kurczak,0.192,0.021,0.116,0.604
1311,płatki owsiane;kurczak,0.046,jajka,0.432,0.012,0.261,0.604
1312,ziemniaki;ogórki,0.153,oliwa z oliwek,0.196,0.018,0.118,0.600
1313,ziemniaki;chleb pełnoziarnisty,0.164,makaron pełnoziarnisty,0.183,0.018,0.110,0.600
1314,ziemniaki;makaron pełnoziarnisty,0.062,jajka,0.432,0.016,0.258,0.597
1315,jajka;makaron pełnoziarnisty,0.067,ziemniaki,0.401,0.016,0.239,0.596
1316,jajka;jogurt naturalny,0.180,pomidory,0.196,0.021,0.117,0.595
1317,jabłka;ser żółty,0.163,pomidory,0.196,0.019,0.117,0.595
1318,ziemniaki;makaron pełnoziarnisty,0.062,jogurt naturalny,0.434,0.016,0.258,0.595
1319,pomidory;kurczak,0.049,ryż brązowy,0.412,0.012,0.245,0.594
1320,oliwa z oliwek;płatki owsiane,0.045,ryż brązowy,0.412,0.011,0.244,0.593
1321,pomidory;płatki owsiane,0.045,ryż brązowy,0.412,0.011,0.244,0.593
1322,ser żółty;ogórki,0.172,pomidory,0.196,0.020,0.116,0.593
1323,banany;kurczak,0.066,ryż brązowy,0.412,0.016,0.242,0.588
1324,ziemniaki;banany,0.146,płatki owsiane,0.210,0.018,0.123,0.587
1325,pomidory;kurczak,0.049,ser żółty,0.418,0.012,0.245,0.586
1326,pomidory;makaron pełnoziarnisty,0.042,jabłka,0.407,0.010,0.238,0.585
1327,mleko;makaron pełnoziarnisty,0.071,jogurt naturalny,0.434,0.018,0.254,0.584
1328,ser żółty;jogurt naturalny,0.175,pomidory,0.196,0.020,0.114,0.583
1329,jabłka;mleko,0.170,kurczak,0.192,0.019,0.112,0.582
1330,pomidory;chleb pełnoziarnisty,0.076,jabłka,0.407,0.018,0.237,0.582
1331,jabłka;jajka,0.167,oliwa z oliwek,0.196,0.019,0.114,0.580
1332,jogurt naturalny;banany,0.156,płatki owsiane,0.210,0.019,0.122,0.580
1333,ser żółty;jajka,0.176,pomidory,0.196,0.020,0.114,0.580
1334,jajka;ryż brązowy,0.171,kurczak,0.192,0.019,0.111,0.579
1335,ziemniaki;płatki owsiane,0.080,banany,0.389,0.018,0.225,0.578
1336,jajka;kurczak,0.080,ryż brązowy,0.412,0.019,0.238,0.576
1337,ryż brązowy;banany,0.149,płatki owsiane,0.210,0.018,0.121,0.575
1338,ser żółty;banany,0.163,kurczak,0.192,0.018,0.110,0.575
1339,pomidory;ryż brązowy,0.063,banany,0.389,0.014,0.222,0.571
1340,ser żółty;banany,0.163,makaron pełnoziarnisty,0.183,0.017,0.104,0.570
1341,oliwa z oliwek;pomidory,0.042,ser żółty,0.418,0.010,0.238,0.570
1342,ziemniaki;ryż brązowy,0.156,kurczak,0.192,0.017,0.109,0.568
1343,jabłka;chleb pełnoziarnisty,0.162,pomidory,0.196,0.018,0.111,0.567
1344,ser żółty;ryż brązowy,0.171,pomidory,0.196,0.019,0.111,0.567
1345,ryż brązowy;chleb pełnoziarnisty,0.176,kurczak,0.192,0.019,0.108,0.562
1346,ziemniaki;banany,0.146,makaron pełnoziarnisty,0.183,0.015,0.103,0.561
1347,jogurt naturalny;banany,0.156,makaron pełnoziarnisty,0.183,0.016,0.103,0.560
1348,ryż brązowy;banany,0.149,kurczak,0.192,0.016,0.107,0.559
1349,jajka;banany,0.157,makaron pełnoziarnisty,0.183,0.016,0.102,0.557
1350,jabłka;jajka,0.167,pomidory,0.196,0.018,0.108,0.550
1351,oliwa z oliwek;banany,0.069,ogórki,0.396,0.015,0.217,0.549
1352,jabłka;ser żółty,0.163,kurczak,0.192,0.017,0.104,0.543
1353,jogurt naturalny;mleko,0.184,makaron pełnoziarnisty,0.183,0.018,0.098,0.535
1354,ser żółty;jogurt naturalny,0.175,makaron pełnoziarnisty,0.183,0.017,0.097,0.531
1355,ziemniaki;jogurt naturalny,0.165,makaron pełnoziarnisty,0.183,0.016,0.097,0.530
1356,płatki owsiane;kurczak,0.046,ryż brązowy,0.412,0.010,0.217,0.528
1357,jabłka;makaron pełnoziarnisty,0.066,jogurt naturalny,0.434,0.015,0.227,0.524
1358,płatki owsiane;kurczak,0.046,ser żółty,0.418,0.010,0.217,0.520
1359,ryż brązowy;makaron pełnoziarnisty,0.067,jogurt naturalny,0.434,0.015,0.224,0.516
1360,pomidory;banany,0.066,ryż brązowy,0.412,0.014,0.212,0.515
1361,pomidory;kurczak,0.049,jabłka,0.407,0.010,0.204,0.501
1362,płatki owsiane;makaron pełnoziarnisty,0.046,jogurt naturalny,0.434,0.010,0.217,0.501
1363,ziemniaki;jajka,0.177,makaron pełnoziarnisty,0.183,0.016,0.090,0.494
1364,ogórki;banany,0.156,oliwa z oliwek,0.196,0.015,0.096,0.491
1365,ryż brązowy;banany,0.149,pomidory,0.196,0.014,0.094,0.479
1366,ryż brązowy;jogurt naturalny,0.172,makaron pełnoziarnisty,0.183,0.015,0.087,0.477
1367,jabłka;jogurt naturalny,0.177,makaron pełnoziarnisty,0.183,0.015,0.085,0.463
