id,left_pattern,left_support,right_pattern,right_support,support,confidence,lift
422,uht-milk,0.032,coffee,0.053,0.004,0.116,2.178
423,fruit/vegetable juice,0.064,bottled water,0.105,0.011,0.180,1.717
424,bottled water,0.105,fruit/vegetable juice,0.064,0.011,0.109,1.717
425,dish cleaner,0.009,bottled water,0.105,0.001,0.120,1.146
426,napkins,0.046,root vegetables,0.097,0.007,0.150,1.546
427,beef,0.046,rolls/buns,0.179,0.011,0.240,1.346
428,sugar,0.030,yogurt,0.126,0.005,0.161,1.271
429,white wine,0.019,soda,0.167,0.003,0.181,1.086
430,meat,0.024,whipped/sour cream,0.062,0.003,0.116,1.870
431,oil,0.024,bottled water,0.105,0.003,0.142,1.347
432,butter milk,0.024,other vegetables,0.177,0.008,0.312,1.760
433,whipped/sour cream,0.062,butter,0.047,0.006,0.101,2.151
434,butter,0.047,whipped/sour cream,0.062,0.006,0.133,2.151
435,cake bar,0.011,root vegetables,0.097,0.001,0.101,1.039
436,spread cheese,0.010,yogurt,0.126,0.003,0.276,2.179
437,potted plants,0.016,whole milk,0.241,0.006,0.359,1.494
438,popcorn,0.006,bottled beer,0.078,0.001,0.164,2.098
439,cat food,0.020,margarine,0.053,0.002,0.102,1.916
440,cake bar,0.011,other vegetables,0.177,0.003,0.220,1.243
441,meat,0.024,root vegetables,0.097,0.004,0.173,1.785
442,frozen dessert,0.009,bottled water,0.105,0.001,0.122,1.160
443,ham,0.022,other vegetables,0.177,0.007,0.307,1.731
444,dishes,0.017,yogurt,0.126,0.003,0.198,1.562
445,spread cheese,0.010,sausage,0.087,0.002,0.184,2.114
446,tea,0.004,rolls/buns,0.179,0.001,0.294,1.648
447,frozen dessert,0.009,root vegetables,0.097,0.001,0.159,1.633
448,meat,0.024,soda,0.167,0.005,0.213,1.277
449,soups,0.005,other vegetables,0.177,0.002,0.404,2.280
450,domestic eggs,0.055,newspapers,0.077,0.006,0.105,1.359
451,hard cheese,0.020,yogurt,0.126,0.004,0.191,1.509
452,butter milk,0.024,citrus fruit,0.075,0.003,0.143,1.903
453,curd cheese,0.004,other vegetables,0.177,0.002,0.357,2.016
454,butter,0.047,tropical fruit,0.094,0.006,0.126,1.344
455,dog food,0.008,tropical fruit,0.094,0.001,0.132,1.402
456,misc. beverages,0.026,tropical fruit,0.094,0.003,0.120,1.279
457,chicken,0.037,root vegetables,0.097,0.008,0.207,2.136
458,finished products,0.005,soda,0.167,0.001,0.212,1.267
459,baking powder,0.014,bottled water,0.105,0.002,0.118,1.119
460,uht-milk,0.032,rolls/buns,0.179,0.006,0.188,1.054
461,cat food,0.020,sausage,0.087,0.003,0.134,1.539
462,sugar,0.030,tropical fruit,0.094,0.003,0.111,1.180
463,butter milk,0.024,sausage,0.087,0.003,0.108,1.246
464,meat spreads,0.004,whole milk,0.241,0.001,0.270,1.123
465,cat food,0.020,shopping bags,0.094,0.003,0.171,1.813
466,candy,0.026,root vegetables,0.097,0.003,0.104,1.067
467,condensed milk,0.009,coffee,0.053,0.002,0.236,4.449
468,herbs,0.014,bottled water,0.105,0.002,0.129,1.225
469,chicken,0.037,other vegetables,0.177,0.014,0.375,2.117
470,candles,0.008,root vegetables,0.097,0.001,0.154,1.584
471,salty snack,0.033,pastry,0.081,0.003,0.101,1.246
472,brown bread,0.060,frankfurter,0.055,0.006,0.107,1.959
473,frankfurter,0.055,brown bread,0.060,0.006,0.118,1.959
474,baking powder,0.014,root vegetables,0.097,0.002,0.132,1.363
475,hard cheese,0.020,whipped/sour cream,0.062,0.003,0.129,2.086
476,coffee,0.053,other vegetables,0.177,0.009,0.179,1.010
477,sugar,0.030,soda,0.167,0.006,0.189,1.133
478,pickled vegetables,0.015,other vegetables,0.177,0.005,0.319,1.803
479,semi-finished bread,0.015,frankfurter,0.055,0.002,0.106,1.948
480,roll products,0.008,whole milk,0.241,0.003,0.375,1.559
481,frozen vegetables,0.041,fruit/vegetable juice,0.064,0.004,0.105,1.655
482,beverages,0.025,shopping bags,0.094,0.003,0.113,1.197
483,mayonnaise,0.007,whole milk,0.241,0.002,0.309,1.283
484,semi-finished bread,0.015,pastry,0.081,0.002,0.135,1.658
485,long life bakery product,0.033,shopping bags,0.094,0.005,0.146,1.543
486,detergent,0.017,whole milk,0.241,0.007,0.414,1.721
487,chewing gum,0.021,soda,0.167,0.005,0.255,1.527
488,candles,0.008,yogurt,0.126,0.001,0.128,1.014
489,newspapers,0.077,whole milk,0.241,0.025,0.327,1.359
490,whole milk,0.241,newspapers,0.077,0.025,0.105,1.359
491,shopping bags,0.094,soda,0.167,0.022,0.236,1.412
492,soda,0.167,shopping bags,0.094,0.022,0.133,1.412
493,sliced cheese,0.020,rolls/buns,0.179,0.006,0.312,1.749
494,detergent,0.017,newspapers,0.077,0.002,0.108,1.405
495,soft cheese,0.013,butter,0.047,0.001,0.107,2.276
496,salt,0.009,bottled beer,0.078,0.001,0.148,1.891
497,cream cheese,0.035,citrus fruit,0.075,0.004,0.117,1.560
498,berries,0.029,soda,0.167,0.005,0.188,1.124
499,tropical fruit,0.094,newspapers,0.077,0.010,0.106,1.370
500,newspapers,0.077,tropical fruit,0.094,0.010,0.129,1.370
501,frankfurter,0.055,tropical fruit,0.094,0.007,0.131,1.399
502,sugar,0.030,other vegetables,0.177,0.008,0.261,1.472
503,chocolate,0.043,waffles,0.034,0.004,0.103,3.004
504,waffles,0.034,chocolate,0.043,0.004,0.129,3.004
505,dental care,0.005,other vegetables,0.177,0.001,0.311,1.756
506,processed cheese,0.014,rolls/buns,0.179,0.004,0.256,1.432
507,white bread,0.036,frankfurter,0.055,0.004,0.110,2.011
508,frozen dessert,0.009,whole milk,0.241,0.002,0.268,1.115
509,waffles,0.034,soda,0.167,0.007,0.215,1.290
510,bottled water,0.105,root vegetables,0.097,0.013,0.119,1.229
511,root vegetables,0.097,bottled water,0.105,0.013,0.129,1.229
512,margarine,0.053,bottled water,0.105,0.008,0.153,1.456
513,dessert,0.032,other vegetables,0.177,0.008,0.244,1.379
514,spread cheese,0.010,rolls/buns,0.179,0.004,0.367,2.058
515,detergent,0.017,sausage,0.087,0.002,0.115,1.320
516,pork,0.053,margarine,0.053,0.006,0.106,1.999
517,margarine,0.053,pork,0.053,0.006,0.105,1.999
518,canned vegetables,0.009,soda,0.167,0.003,0.295,1.769
519,baking powder,0.014,domestic eggs,0.055,0.002,0.154,2.789
520,chocolate,0.043,tropical fruit,0.094,0.005,0.115,1.228
521,mustard,0.010,bottled water,0.105,0.002,0.165,1.568
522,frankfurter,0.055,other vegetables,0.177,0.013,0.243,1.373
523,bottled beer,0.078,bottled water,0.105,0.014,0.182,1.733
524,bottled water,0.105,bottled beer,0.078,0.014,0.135,1.733
525,uht-milk,0.032,citrus fruit,0.075,0.004,0.129,1.714
526,baking powder,0.014,whole milk,0.241,0.007,0.471,1.956
527,bottled water,0.105,soda,0.167,0.026,0.249,1.489
528,soda,0.167,bottled water,0.105,0.026,0.157,1.489
529,pet care,0.009,bottled water,0.105,0.001,0.129,1.231
530,pet care,0.009,root vegetables,0.097,0.001,0.129,1.333
531,sliced cheese,0.020,sausage,0.087,0.005,0.249,2.862
532,processed cheese,0.014,white bread,0.036,0.003,0.211,5.771
533,waffles,0.034,root vegetables,0.097,0.005,0.132,1.362
534,curd,0.048,citrus fruit,0.075,0.005,0.108,1.438
535,oil,0.024,shopping bags,0.094,0.003,0.111,1.172
536,vinegar,0.006,other vegetables,0.177,0.002,0.340,1.917
537,flower (seeds),0.010,shopping bags,0.094,0.001,0.105,1.115
538,mayonnaise,0.007,shopping bags,0.094,0.001,0.206,2.182
539,flower (seeds),0.010,other vegetables,0.177,0.003,0.347,1.961
540,dessert,0.032,root vegetables,0.097,0.004,0.114,1.174
541,semi-finished bread,0.015,tropical fruit,0.094,0.002,0.142,1.512
542,soft cheese,0.013,frankfurter,0.055,0.001,0.107,1.951
543,potted plants,0.016,yogurt,0.126,0.003,0.196,1.551
544,bottled beer,0.078,root vegetables,0.097,0.008,0.101,1.042
545,yogurt,0.126,newspapers,0.077,0.013,0.103,1.331
546,newspapers,0.077,yogurt,0.126,0.013,0.168,1.331
547,dog food,0.008,other vegetables,0.177,0.002,0.211,1.188
548,pork,0.053,whipped/sour cream,0.062,0.006,0.112,1.813
549,hard cheese,0.020,sausage,0.087,0.004,0.175,2.017
550,packaged fruit/vegetables,0.012,root vegetables,0.097,0.003,0.237,2.439
551,semi-finished bread,0.015,pip fruit,0.067,0.002,0.121,1.798
552,fruit/vegetable juice,0.064,citrus fruit,0.075,0.007,0.114,1.522
553,pickled vegetables,0.015,root vegetables,0.097,0.002,0.160,1.645
554,chocolate marshmallow,0.008,candy,0.026,0.001,0.135,5.106
555,pickled vegetables,0.015,bottled water,0.105,0.002,0.139,1.321
556,butter milk,0.024,rolls/buns,0.179,0.006,0.251,1.407
557,ham,0.022,rolls/buns,0.179,0.006,0.250,1.400
558,chocolate,0.043,whole milk,0.241,0.012,0.275,1.141
559,cake bar,0.011,whole milk,0.241,0.004,0.367,1.525
560,packaged fruit/vegetables,0.012,bottled water,0.105,0.002,0.193,1.836
561,spices,0.004,whole milk,0.241,0.001,0.250,1.039
562,house keeping products,0.007,soda,0.167,0.001,0.194,1.159
563,dishes,0.017,citrus fruit,0.075,0.002,0.117,1.562
564,flower (seeds),0.010,margarine,0.053,0.001,0.147,2.779
565,pet care,0.009,soda,0.167,0.002,0.224,1.338
566,chewing gum,0.021,bottled water,0.105,0.003,0.133,1.262
567,meat,0.024,other vegetables,0.177,0.008,0.347,1.957
568,frozen vegetables,0.041,other vegetables,0.177,0.013,0.308,1.741
569,red/blush wine,0.018,shopping bags,0.094,0.002,0.118,1.247
570,dessert,0.032,curd,0.048,0.003,0.107,2.245
571,cat food,0.020,citrus fruit,0.075,0.003,0.150,1.994
572,meat,0.024,brown bread,0.060,0.004,0.151,2.514
573,long life bakery product,0.033,tropical fruit,0.094,0.004,0.120,1.276
574,mustard,0.010,other vegetables,0.177,0.002,0.187,1.055
575,butter,0.047,other vegetables,0.177,0.014,0.291,1.640
576,margarine,0.053,root vegetables,0.097,0.008,0.159,1.638
577,long life bakery product,0.033,whole milk,0.241,0.010,0.294,1.224
578,chocolate,0.043,yogurt,0.126,0.006,0.135,1.066
579,sugar,0.030,root vegetables,0.097,0.004,0.136,1.398
580,white bread,0.036,ham,0.022,0.004,0.101,4.525
581,ham,0.022,white bread,0.036,0.004,0.165,4.525
582,hard cheese,0.020,rolls/buns,0.179,0.005,0.232,1.299
583,kitchen towels,0.005,whole milk,0.241,0.002,0.391,1.626
584,dishes,0.017,rolls/buns,0.179,0.003,0.179,1.003
585,onions,0.026,pork,0.053,0.003,0.127,2.418
586,frozen dessert,0.009,other vegetables,0.177,0.002,0.220,1.239
587,meat spreads,0.004,rolls/buns,0.179,0.001,0.324,1.817
588,canned beer,0.078,soda,0.167,0.013,0.169,1.010
589,ice cream,0.023,tropical fruit,0.094,0.003,0.119,1.271
590,cream cheese,0.035,rolls/buns,0.179,0.009,0.252,1.413
591,beef,0.046,yogurt,0.126,0.008,0.179,1.417
592,canned vegetables,0.009,hamburger meat,0.029,0.001,0.136,4.755
593,potted plants,0.016,root vegetables,0.097,0.002,0.118,1.211
594,mustard,0.010,whole milk,0.241,0.004,0.385,1.598
595,meat,0.024,yogurt,0.126,0.004,0.160,1.266
596,salt,0.009,domestic eggs,0.055,0.001,0.125,2.258
597,beef,0.046,other vegetables,0.177,0.015,0.333,1.882
598,sliced cheese,0.020,root vegetables,0.097,0.003,0.148,1.526
599,flower (seeds),0.010,whipped/sour cream,0.062,0.001,0.137,2.215
600,shopping bags,0.094,tropical fruit,0.094,0.011,0.116,1.238
601,tropical fruit,0.094,shopping bags,0.094,0.011,0.117,1.238
602,packaged fruit/vegetables,0.012,sausage,0.087,0.001,0.123,1.413
603,hygiene articles,0.029,yogurt,0.126,0.005,0.169,1.338
604,frozen vegetables,0.041,pip fruit,0.067,0.005,0.118,1.763
605,pickled vegetables,0.015,tropical fruit,0.094,0.003,0.167,1.776
606,liquor (appetizer),0.007,newspapers,0.077,0.002,0.225,2.924
607,oil,0.024,citrus fruit,0.075,0.003,0.137,1.827
608,salt,0.009,whole milk,0.241,0.003,0.284,1.181
609,pip fruit,0.067,other vegetables,0.177,0.020,0.297,1.678
610,other vegetables,0.177,pip fruit,0.067,0.020,0.113,1.678
611,frozen potato products,0.007,yogurt,0.126,0.001,0.200,1.582
612,canned vegetables,0.009,sausage,0.087,0.001,0.114,1.308
613,baking powder,0.014,sugar,0.030,0.002,0.169,5.728
614,soft cheese,0.013,other vegetables,0.177,0.004,0.311,1.758
615,butter milk,0.024,cream cheese,0.035,0.003,0.108,3.082
616,berries,0.029,yogurt,0.126,0.009,0.296,2.342
617,chicken,0.037,newspapers,0.077,0.005,0.122,1.585
618,bottled beer,0.078,soda,0.167,0.016,0.201,1.204
619,fruit/vegetable juice,0.064,soda,0.167,0.015,0.230,1.378
620,hygiene articles,0.029,whole milk,0.241,0.009,0.324,1.345
621,cocoa drinks,0.002,whole milk,0.241,0.001,0.588,2.445
622,processed cheese,0.014,sausage,0.087,0.002,0.150,1.731
623,hard cheese,0.020,root vegetables,0.097,0.003,0.165,1.699
624,chocolate marshmallow,0.008,chocolate,0.043,0.001,0.149,3.455
625,white bread,0.036,sausage,0.087,0.005,0.139,1.597
626,other vegetables,0.177,whole milk,0.241,0.062,0.350,1.455
627,whole milk,0.241,other vegetables,0.177,0.062,0.258,1.455
628,dog food,0.008,whole milk,0.241,0.002,0.289,1.203
629,cat food,0.020,beef,0.046,0.003,0.128,2.760
630,specialty chocolate,0.028,bottled water,0.105,0.003,0.115,1.089
631,processed cheese,0.014,bottled water,0.105,0.001,0.105,1.001
632,flower (seeds),0.010,bottled beer,0.078,0.001,0.105,1.347
633,roll products,0.008,root vegetables,0.097,0.002,0.275,2.832
634,sugar,0.030,margarine,0.053,0.004,0.139,2.626
635,pet care,0.009,bottled beer,0.078,0.001,0.118,1.506
636,hard cheese,0.020,fruit/vegetable juice,0.064,0.002,0.113,1.781
637,dessert,0.032,brown bread,0.060,0.004,0.111,1.843
638,canned fish,0.012,bottled beer,0.078,0.001,0.102,1.302
639,tropical fruit,0.094,root vegetables,0.097,0.015,0.162,1.666
640,root vegetables,0.097,tropical fruit,0.094,0.015,0.156,1.666
641,sweet spreads,0.008,shopping bags,0.094,0.001,0.192,2.032
642,cat food,0.020,napkins,0.046,0.002,0.102,2.225
643,chocolate,0.043,pastry,0.081,0.005,0.123,1.507
644,specialty bar,0.025,rolls/buns,0.179,0.005,0.195,1.092
645,uht-milk,0.032,domestic eggs,0.055,0.004,0.112,2.027
646,misc. beverages,0.026,shopping bags,0.094,0.004,0.148,1.568
647,liver loaf,0.004,other vegetables,0.177,0.001,0.286,1.613
648,grapes,0.019,pip fruit,0.067,0.002,0.127,1.895
649,chocolate marshmallow,0.008,tropical fruit,0.094,0.001,0.149,1.584
650,mustard,0.010,citrus fruit,0.075,0.001,0.132,1.757
651,instant food products,0.007,tropical fruit,0.094,0.001,0.159,1.691
652,sauces,0.005,other vegetables,0.177,0.001,0.244,1.380
653,mayonnaise,0.007,margarine,0.053,0.001,0.147,2.773
654,cling film/bags,0.010,shopping bags,0.094,0.001,0.133,1.406
655,liquor,0.011,bottled beer,0.078,0.005,0.425,5.434
656,rice,0.005,root vegetables,0.097,0.001,0.283,2.910
657,butter milk,0.024,fruit/vegetable juice,0.064,0.003,0.126,1.971
658,yogurt,0.126,pip fruit,0.067,0.013,0.102,1.517
659,pip fruit,0.067,yogurt,0.126,0.013,0.192,1.517
660,pasta,0.013,root vegetables,0.097,0.002,0.165,1.702
661,oil,0.024,bottled beer,0.078,0.003,0.111,1.416
662,baking powder,0.014,pip fruit,0.067,0.002,0.125,1.864
663,sliced cheese,0.020,other vegetables,0.177,0.005,0.265,1.493
664,flour,0.015,citrus fruit,0.075,0.002,0.149,1.984
665,liquor (appetizer),0.007,soda,0.167,0.002,0.254,1.518
666,herbs,0.014,pork,0.053,0.002,0.121,2.299
667,butter milk,0.024,root vegetables,0.097,0.004,0.165,1.694
668,mustard,0.010,tropical fruit,0.094,0.002,0.187,1.991
669,grapes,0.019,citrus fruit,0.075,0.003,0.138,1.840
670,cling film/bags,0.010,sausage,0.087,0.001,0.102,1.174
671,soft cheese,0.013,root vegetables,0.097,0.001,0.107,1.097
672,specialty cheese,0.007,bottled water,0.105,0.001,0.197,1.876
673,sliced cheese,0.020,pastry,0.081,0.002,0.106,1.302
674,rolls/buns,0.179,root vegetables,0.097,0.020,0.112,1.156
675,root vegetables,0.097,rolls/buns,0.179,0.020,0.206,1.156
676,cream cheese,0.035,whole milk,0.241,0.013,0.360,1.498
677,sugar,0.030,shopping bags,0.094,0.003,0.104,1.098
678,frankfurter,0.055,rolls/buns,0.179,0.018,0.324,1.817
679,processed cheese,0.014,shopping bags,0.094,0.002,0.128,1.354
680,semi-finished bread,0.015,bottled water,0.105,0.002,0.113,1.079
681,ham,0.022,whole milk,0.241,0.008,0.377,1.568
682,hard cheese,0.020,napkins,0.046,0.002,0.108,2.371
683,popcorn,0.006,salty snack,0.033,0.002,0.295,8.856
684,brown bread,0.060,citrus fruit,0.075,0.006,0.107,1.425
685,liquor (appetizer),0.007,shopping bags,0.094,0.001,0.197,2.089
686,tropical fruit,0.094,soda,0.167,0.017,0.178,1.063
687,salt,0.009,whipped/sour cream,0.062,0.001,0.159,2.575
688,roll products,0.008,other vegetables,0.177,0.003,0.400,2.258
689,frankfurter,0.055,yogurt,0.126,0.009,0.158,1.252
690,red/blush wine,0.018,other vegetables,0.177,0.004,0.212,1.195
691,pasta,0.013,yogurt,0.126,0.002,0.165,1.307
692,newspapers,0.077,bottled water,0.105,0.010,0.135,1.288
693,herbs,0.014,butter,0.047,0.002,0.129,2.751
694,fruit/vegetable juice,0.064,root vegetables,0.097,0.007,0.111,1.142
695,dishes,0.017,napkins,0.046,0.002,0.142,3.110
696,hygiene articles,0.029,napkins,0.046,0.004,0.151,3.302
697,dessert,0.032,soda,0.167,0.008,0.241,1.443
698,pork,0.053,other vegetables,0.177,0.018,0.338,1.908
699,other vegetables,0.177,pork,0.053,0.018,0.101,1.908
700,specialty cheese,0.007,soda,0.167,0.001,0.183,1.096
701,yogurt,0.126,whole milk,0.241,0.046,0.361,1.501
702,whole milk,0.241,yogurt,0.126,0.046,0.190,1.501
703,chocolate,0.043,other vegetables,0.177,0.009,0.203,1.148
704,soft cheese,0.013,yogurt,0.126,0.004,0.279,2.204
705,other vegetables,0.177,citrus fruit,0.075,0.023,0.127,1.697
706,citrus fruit,0.075,other vegetables,0.177,0.023,0.301,1.697
707,curd,0.048,margarine,0.053,0.005,0.101,1.910
708,baking powder,0.014,tropical fruit,0.094,0.002,0.140,1.489
709,pickled vegetables,0.015,citrus fruit,0.075,0.002,0.132,1.758
710,domestic eggs,0.055,frankfurter,0.055,0.006,0.101,1.848
711,frankfurter,0.055,domestic eggs,0.055,0.006,0.102,1.848
712,candles,0.008,margarine,0.053,0.002,0.192,3.626
713,canned fish,0.012,yogurt,0.126,0.002,0.169,1.341
714,flour,0.015,rolls/buns,0.179,0.003,0.206,1.152
715,cling film/bags,0.010,bottled water,0.105,0.002,0.153,1.456
716,domestic eggs,0.055,tropical fruit,0.094,0.008,0.141,1.502
717,spread cheese,0.010,newspapers,0.077,0.001,0.143,1.853
718,ham,0.022,domestic eggs,0.055,0.003,0.127,2.301
719,cake bar,0.011,bottled water,0.105,0.002,0.156,1.484
720,tea,0.004,whole milk,0.241,0.001,0.382,1.589
721,canned fish,0.012,frankfurter,0.055,0.001,0.102,1.862
722,sweet spreads,0.008,yogurt,0.126,0.001,0.192,1.517
723,honey,0.001,whole milk,0.241,0.001,0.769,3.197
724,condensed milk,0.009,pip fruit,0.067,0.001,0.124,1.843
725,seasonal products,0.013,other vegetables,0.177,0.002,0.190,1.073
726,seasonal products,0.013,brown bread,0.060,0.001,0.107,1.788
727,sliced cheese,0.020,fruit/vegetable juice,0.064,0.003,0.143,2.243
728,ham,0.022,yogurt,0.126,0.004,0.189,1.492
729,flour,0.015,domestic eggs,0.055,0.002,0.156,2.819
730,pork,0.053,root vegetables,0.097,0.011,0.200,2.060
731,root vegetables,0.097,pork,0.053,0.011,0.109,2.060
732,pip fruit,0.067,shopping bags,0.094,0.007,0.107,1.133
733,pastry,0.081,rolls/buns,0.179,0.018,0.217,1.213
734,domestic eggs,0.055,other vegetables,0.177,0.017,0.305,1.720
735,hard cheese,0.020,other vegetables,0.177,0.006,0.309,1.746
736,frozen vegetables,0.041,whipped/sour cream,0.062,0.005,0.116,1.872
737,dessert,0.032,whole milk,0.241,0.011,0.332,1.381
738,cereals,0.004,yogurt,0.126,0.001,0.286,2.260
739,other vegetables,0.177,rolls/buns,0.179,0.037,0.207,1.160
740,rolls/buns,0.179,other vegetables,0.177,0.037,0.206,1.160
741,pet care,0.009,tropical fruit,0.094,0.001,0.118,1.254
742,salt,0.009,citrus fruit,0.075,0.001,0.125,1.665
743,candy,0.026,shopping bags,0.094,0.004,0.151,1.604
744,cream cheese,0.035,fruit/vegetable juice,0.064,0.004,0.114,1.792
745,frozen dessert,0.009,frozen vegetables,0.041,0.001,0.159,3.865
746,curd cheese,0.004,rolls/buns,0.179,0.001,0.310,1.734
747,hygiene articles,0.029,shopping bags,0.094,0.005,0.176,1.870
748,brown bread,0.060,yogurt,0.126,0.011,0.188,1.485
749,cat food,0.020,other vegetables,0.177,0.004,0.209,1.177
750,canned fish,0.012,whole milk,0.241,0.003,0.271,1.127
751,pork,0.053,soda,0.167,0.010,0.196,1.174
752,butter,0.047,whole milk,0.241,0.021,0.446,1.853
753,domestic eggs,0.055,whole milk,0.241,0.024,0.430,1.789
754,dog food,0.008,citrus fruit,0.075,0.001,0.145,1.928
755,uht-milk,0.032,shopping bags,0.094,0.004,0.132,1.399
756,white bread,0.036,shopping bags,0.094,0.006,0.159,1.684
757,cereals,0.004,other vegetables,0.177,0.001,0.333,1.882
758,chocolate marshmallow,0.008,rolls/buns,0.179,0.002,0.216,1.211
759,sausage,0.087,frankfurter,0.055,0.009,0.102,1.866
760,frankfurter,0.055,sausage,0.087,0.009,0.162,1.866
761,oil,0.024,whole milk,0.241,0.008,0.350,1.453
762,napkins,0.046,citrus fruit,0.075,0.006,0.125,1.661
763,specialty bar,0.025,yogurt,0.126,0.003,0.133,1.050
764,herbs,0.014,beef,0.046,0.002,0.144,3.096
765,chewing gum,0.021,other vegetables,0.177,0.004,0.189,1.066
766,sauces,0.005,whole milk,0.241,0.002,0.356,1.478
767,waffles,0.034,sausage,0.087,0.003,0.102,1.169
768,cling film/bags,0.010,frozen vegetables,0.041,0.001,0.133,3.234
769,frozen fish,0.010,newspapers,0.077,0.001,0.115,1.487
770,spread cheese,0.010,soda,0.167,0.003,0.286,1.711
771,dish cleaner,0.009,whipped/sour cream,0.062,0.001,0.157,2.535
772,instant food products,0.007,curd,0.048,0.001,0.159,3.316
773,onions,0.026,bottled water,0.105,0.004,0.159,1.516
774,berries,0.029,shopping bags,0.094,0.004,0.152,1.607
775,dessert,0.032,pastry,0.081,0.004,0.117,1.442
776,pickled vegetables,0.015,newspapers,0.077,0.002,0.125,1.622
777,canned fish,0.012,tropical fruit,0.094,0.001,0.119,1.264
778,sugar,0.030,domestic eggs,0.055,0.003,0.107,1.936
